3.24	87.62	60.65	46.49	3509	8.69	83
2.28	95.79	54.33	42.06	2981	9.43	83
2.62	93.29	61.32	42.94	2289	8.08	83
2.57	92.25	57.83	61.19	2879	8.34	83
7.6	94.9	45.67	69.53	702	9.54	84
5.62	98.04	50.21	47.17	1631	8.83	84
3.5	98.77	53.5	80.05	844	9.48	84
3.68	96.72	76.14	49.83	776	8.51	84
9.41	98.25	62.61	48.78	1282	10.3	84
9.13	98.37	44.27	26.86	1189	8.49	84
4.92	95.28	56.29	54.33	774	9.56	84
10.41	93.14	49.48	44.6	615	9.92	84
9.31	96.99	35.55	37.05	1194	9.97	84
5.57	70.34	67.05	43.02	652	11.5	84
5.16	90.15	58.33	38.65	1416	11.58	84
1.53	92.44	36.67	36.39	2561	8.36	85
1.85	98.59	52.55	41.29	1819	8.3	85
2.96	93.5	54.6	34.07	1722	6.79	85
2.5	95.56	89.66	42.11	1555	8.17	85
2.85	95.38	60.75	35.57	2589	7.53	85
3.32	99	70.01	46.57	1090	8.07	85
2.4	81.68	86.22	32	2230	6.28	85
2.23	90.78	61.07	39.3	2822	6.98	85
2.64	82.37	69.47	34.49	2270	8.28	85
3.11	80.12	71.48	43.43	1605	8.85	85
1.94	96.2	68.86	42.15	2093	7.12	85
5.74	94.93	17.85	67.98	1418	10.08	86
2.92	84.34	21.4	68.51	1076	9.11	86
2.86	95.91	32.84	49.72	1557	10.66	86
1.65	85.68	45.47	29.39	1029	11.66	86
2.79	93.34	48.39	47.53	1056	9.09	86
1.96	90.31	21.15	69.44	1087	10.03	86
2.94	93.52	43.48	42.93	1243	9.09	86
1.69	91.04	45.83	48.35	1841	12.28	86
2.03	97.44	16.14	30.97	1657	9.11	86
3.38	78.71	42.91	43.87	1768	13.69	86
2.64	94	27.67	48.65	1609	10.13	86
1.7	87.27	26.66	73.49	1321	11.2	86
2.6	90.66	30.96	51.08	1944	10.34	86
3.24	78.06	37.03	40.15	4038	12.04	86
8.4	60.17	66.81	45.66	1243	11.67	87
2.81	88.57	82.63	51.42	1086	11.14	87
7.31	91	41.15	25.52	1220	10.33	87
4.16	66.89	67.36	29.42	1466	13.03	87
4.71	67.68	78.07	19.13	1081	10.55	87
4.42	59.14	72.41	42.55	1528	8.57	87
9.82	75.87	55.73	33.95	1327	11.23	87
2.91	96.81	66.82	17.1	736	9.24	87
12.91	61.5	40.52	30.29	2161	10.41	87
8.09	77.45	79.96	29.4	734	13.9	87
5.83	91.56	55.76	34.21	703	9.53	87
5.3	80.83	31.89	51.25	992	9.68	87
4.29	69.16	63.14	35.47	1302	8.06	87
14.17	82.81	59.21	30.34	1345	11	87
8.26	91.72	38.15	29.35	2509	12.24	87
4.06	93.4	15.05	52.58	1481	8.78	88
4.56	93.8	53.47	59.7	1312	9.3	88
4.76	99	66.52	72.9	1783	10.43	88
6.66	90.49	33.07	59.81	1388	9.44	88
3.75	99	23.71	52.97	2363	8.59	88
7.47	84.45	35.86	39.71	1048	11.45	88
3.57	97.9	45.87	47.99	1698	9.31	88
6.73	98	24.22	62.23	862	9.63	88
5.55	96.49	20.84	88.15	1319	9.17	88
2.43	98.11	62.09	60.85	1509	7.75	88
3.75	95.45	49.1	25.11	1317	8.43	88
2.82	95.87	60.86	47.84	1431	7.97	88
4.11	92.85	23.84	87.28	1000	8.2	88
4.4	97.28	46.96	89.08	2514	9.59	95
11.08	80.1	57.18	23.37	1606	7.6	97
3.21	88.2	68.56	50.31	3060	10.52	95
4.33	98.91	48.4	79.67	1676	9.25	95
1.72	96.77	58.37	28.15	3194	9.52	91
11.73	93.91	63.17	22.64	1557	7.26	97
10.73	70.4	63.11	38.02	1703	10.1	97
3.94	60.72	73.73	42.6	2188	12.11	91
6.75	39.83	81.87	36.5	2546	14.14	91
3.94	96.52	31.92	33.31	3413	9.76	91
9.01	98.08	36.4	28.38	2129	10.43	94
6.39	97.07	51.42	66.94	3407	9.89	96
9.5	95.99	72.53	18.79	1648	11.29	97
2.22	87.15	72.32	36.91	1805	11.14	91
3.26	94.69	72.4	31.93	3304	10.99	91
8.1	99	33.36	30.1	1511	10.13	95
3.51	58.29	60.49	32.22	1731	11.84	91
3.83	99	49.12	25.7	2839	10.36	91
2.55	97	54.77	34.64	2444	9.37	91
8.88	90.68	49.71	65.81	2594	9.25	89
11.42	92.68	52.43	50.72	1864	8.85	89
6.18	86.91	49.56	52.83	3937	10.21	89
7.65	89.64	49.96	12.99	1612	8.13	98
5.94	78.74	36.7	64.43	1034	7.83	90
5.37	89.09	40.7	49.97	1391	8.77	98
6.01	90.18	39.82	80.64	1970	12.34	96
5.68	86.66	64.85	50.1	3284	8.16	96
3.21	96.25	49.31	43.29	2968	9.06	90
4.67	97.2	26.25	86.46	1286	10.58	90
2.02	96.34	49.76	63.88	1913	7.84	90
5.2	89.01	47.67	56.38	3798	8.61	89
8.48	89.72	57.68	36.49	1845	8.29	89
8.8	96.87	41.81	61.69	3681	10.43	96
5.52	91.44	48.42	70.6	2184	10.21	96
3.63	98.73	68.53	28.14	2358	8.44	91
6.73	88.17	45.56	51.6	3536	10.29	96
3.59	86.69	70.56	48.01	2408	9.63	94
2.67	98.48	62	30.07	2616	9.33	91
3.05	93.91	38.51	31.59	2059	8.69	90
5.69	98.66	66.78	33.08	1843	9.88	90
9.86	92.2	50.09	49.37	2046	8.46	89
3.31	99	17.43	72.94	2138	9.59	90
2.43	96.67	33.97	39.75	1420	10.92	98
2.82	98.41	51.14	67.52	766	7.7	98
3.4	89.97	67.07	53.27	1406	9.17	90
1.98	88.93	17.9	66.98	1011	9.5	98
3.32	94.03	59.28	63.7	2972	9.12	90
1.1	90.05	67.96	38.32	1039	9.43	90
5.63	89.94	50.14	68.08	2106	10.07	94
6.6	97.49	58.57	27.47	2744	9.99	97
7	95.17	31.38	46.66	2745	10.13	93
14.67	79.97	74.23	43.76	3488	9.66	92
4.84	90.02	57.13	38.69	1884	10.62	91
7.28	94.45	56.79	37.17	4239	10.1	96
5.43	96.26	25.7	54.11	2795	9.62	93
3.02	98.95	52.46	26.48	1674	9.38	93
3.95	91.67	46.19	23.8	2836	10.65	94
4.93	99	48.54	26.55	1864	11.43	91
6	88.65	68.77	35	1052	9.13	97
18.75	89.45	55.21	40.79	1072	7.46	97
3.7	92.67	43.07	42.12	1352	10.21	98
3.44	98	21.7	65.97	1861	11.45	98
7.16	90.31	28.68	39.44	3562	10.53	89
1.47	93.9	41.41	70.26	2671	7.75	98
4.15	83.14	42.3	41.65	3308	10.91	90
6.71	97.05	46.78	71.57	2659	10	93
4.38	85.77	63.35	37.26	1265	11.62	91
19.37	87.08	54.42	39.78	3358	11.38	92
2.75	85.21	43.53	46.8	2334	9.85	90
3.96	92.71	60.11	46.65	1659	9.83	90
21.9	76.96	44.43	32.62	1568	10.14	97
10.54	89.02	75.22	24.13	1303	6.6	97
7.39	93.54	49.12	32.32	1489	10.75	94
17.53	88.14	66.43	28.24	4160	12.43	92
1.36	64.88	73.7	29.45	2045	9.73	91
1.37	87.64	67.8	22.96	1379	11.24	91
6.06	94.93	62.47	84.01	2159	9.63	89
6.69	95.05	50.73	87.07	1180	9.24	95
3.1	93.48	58.65	60.85	2670	10.26	95
1	98.7	37.12	31.28	1490	9.46	95
8.58	89.56	66.41	43.94	2205	9.98	96
3.67	99	58.54	59.93	870	5.98	95
6.16	95.21	53.52	61.59	1978	10.01	94
2.79	99	42.34	33.98	815	7.73	90
2.89	86.12	70.26	27.49	2917	8.09	90
10.73	87.35	54.19	48.09	3931	10.53	92
10.54	87.05	45.08	33.36	3613	11.15	93
13.66	82.61	59.37	38.08	3315	11.25	92
5.99	94.58	35.39	55.36	1993	9.38	93
5.69	97.16	36.86	20.23	1346	8.77	93
5.06	98.44	38.81	39.74	1794	10.2	90
4.96	95.31	38.9	39.85	2529	10.48	91
3.73	78.27	33.61	50.87	1254	8.45	90
6.09	86.12	56.97	62.15	2253	9.1	90
7.44	85.8	30.82	44.74	2448	9.93	90
12.67	96.61	47.3	23.83	1758	7.79	97
2.15	89.2	45.09	23.52	1921	14.52	91
2.93	98.35	38.49	33.43	1587	10.02	90
2.45	93.46	52.08	41.38	1255	10.68	90
3.46	87	56.77	34.06	2230	8.92	90
5.08	80.19	45.6	59.02	1656	8.82	90
1.97	91.11	59.23	43.62	2231	10.04	98
4.41	93.14	29.86	40.2	2564	11.93	96
13.66	87.07	66.03	33.48	3795	8.46	92
20	68.47	59.17	29.06	3495	11.7	92
16.9	74.66	77.66	42.01	2716	8.91	92
3.47	97.3	68.6	46.76	3819	10.19	91
4.98	96.27	48.24	49.47	2092	9.99	94
4.2	93.18	56.79	37.64	2067	8.66	94
3.7	98.18	73.39	34.7	2240	9.78	91
2.55	97	54.77	34.64	2444	9.37	91
6.69	98.76	48.08	23.97	2033	9.54	97
2.14	96.11	32.57	37.22	1606	10.9	98
5.06	92.08	55.59	61.07	1540	8.31	89
5.46	93.75	33.88	60.52	3354	10.94	96
6.96	93.6	47.23	43.26	840	9.76	90
7.05	99	15.67	38.94	931	8.59	90
2.25	87.59	80.16	30.48	1992	7.13	97
7.69	92	68.1	25.34	1009	8.23	97
6.15	94.32	55.2	55.04	3126	7.52	89
5.8	82.6	52.46	39.04	1544	10.23	90
9.16	93.51	40.12	51.01	1099	9.55	90
11.97	93.43	71.12	34.33	3488	9.78	92
1.76	99	31.82	81.32	1618	8.22	90
6.45	96.94	82.9	36.58	1049	7.82	97
13.18	93.32	54.78	18.16	1134	7.23	97
9.28	84.32	69.75	28.61	2871	12.82	91
6.71	88.31	58.43	43.06	2213	10.3	91
4.7	94.05	55.66	52.91	1846	10.78	91
7.74	99	80.53	80.24	433	10.39	91
8.78	82.54	64.67	95.26	1763	10.27	89
1	87.79	42.28	73.79	1138	9.4	98
17.78	91.64	40.71	71.84	2978	9.3	89
5.72	85.81	76.91	33.05	1195	12.22	91
3.01	93.96	64.87	24.06	994	10.66	91
7.3	85.15	42.88	49.94	3712	11.69	93
1.88	87.38	61.76	72.19	1629	9.82	90
2.55	97.28	66.25	47.72	2707	9.64	90
4.1	95.71	54.95	32.27	2414	12.18	91
2.59	99	45.69	37.26	3458	10.27	91
26.34	95.2	64.89	36.25	2136	12.55	92
15.39	93.91	34.06	51.62	1816	10.96	93
8.56	90.95	52.28	39.73	2094	10.36	93
3.39	90.91	68.2	49.75	1452	12.12	91
8.5	94.43	60.06	30.89	3975	9.31	92
1.68	80.91	58.35	61.04	1618	11.99	91
16.68	84.3	62.03	28.4	2777	9.76	92
17.55	86.25	53.95	51.21	3129	10.9	92
6.56	98.75	84.54	19.07	2053	11.25	93
1.99	99	40.45	74.35	1096	10.86	98
3.3	92.91	43.64	26.12	2651	11.39	94
7.7	94.84	58.34	41.85	1504	10.64	94
2.76	95.33	33.95	55.45	2386	8.84	98
2.46	98.74	28.11	38.43	2385	11.32	91
8.52	89.5	52.62	60.27	2040	11.52	94
9.39	89.41	34.51	80.37	2769	9.21	89
6.92	90.06	45.07	44.27	6349	10.08	89
4.1	87.79	77.17	41.29	2169	9.73	91
10.93	96.1	49.71	36.21	1427	8.76	93
4.37	90.67	50.16	33.26	1819	11.65	91
6.81	90.37	66.21	39.62	1278	9.78	94
5.86	99	21.28	39.84	1340	11.42	94
1	96.98	38.68	22.96	3217	7.3	91
5.2	97.91	23.25	64.8	2157	10.01	98
1	97.07	22.46	44.42	681	8.52	98
11.26	96.16	36.28	40.37	1600	11.56	94
1.36	92.58	39.59	20.23	1650	9.52	90
1.86	89.47	23.31	56.96	1021	9.11	90
9.27	84.17	71.3	39.09	2465	11.89	92
12.81	84.41	56.48	38.59	2445	10.72	92
2.06	96.29	44.41	27.88	2606	9.86	91
8.28	86.02	73.1	52.31	1492	10.25	89
4.33	96.75	58.98	46.44	1786	10.36	90
1.83	96.21	41.85	38.74	1566	9.26	91
2.4	83.64	16.28	52.73	2141	9.2	90
7.43	95.08	29.55	34.33	2790	10.04	93
5.32	97	73.25	30.32	1885	7.85	91
3.81	95.68	55.73	57.18	1438	9.53	94
4.26	89.37	40.65	21.51	1909	10.53	91
1.31	98.02	56.68	41.61	1864	9.55	91
14.76	90.69	62.16	50.96	2401	11.95	92
8.1	96.72	56.71	35.06	1811	6.79	93
11.3	82.02	52.82	45.84	3058	11.58	93
8.81	94	40.49	84.12	1709	10.01	89
1.32	96.29	37.08	63	2429	10.13	98
3.16	97.87	74.52	40.42	2032	8.02	91
1.82	96.54	54.33	42.53	1795	11.53	91
1.81	97.91	38.04	72.73	2177	9.32	98
12.28	98.37	20.91	58.04	1076	7.99	94
4.67	93.83	29.22	37.09	2469	9.64	93
12.45	90.48	36.89	47.44	3066	8.51	89
10.96	95.07	56.93	44.95	2673	10.85	92
5.84	73.74	58.5	36.82	1036	8.4	91
3.5	97.37	56.98	76.34	1577	9.13	98
7.15	92.57	38.49	49.77	4561	11.09	90
1.39	99	32.43	40.25	1243	8.53	98
5.88	96.55	41.9	88.85	1024	11.62	90
4.16	96.85	33.9	45.84	941	11.16	94
3.04	98.18	59.8	16.74	1637	11.12	91
2.38	92.6	39.59	45.41	1374	11.14	90
10.88	73.51	63.65	42.1	5683	10.86	92
2.33	96.01	60.93	64.67	1135	7.93	98
5.39	99	26.83	54.44	1135	7.4	98
10.56	94.79	53.05	83.18	1219	6.23	89
12.63	90.52	48.62	60.74	2638	10.27	89
4.59	97.23	32.27	51.21	4569	10.31	98
1.96	92.1	76.46	71.49	1041	11.05	91
5.29	97.06	27.55	48.47	1672	9.93	93
4.07	82.6	79.53	26.71	2025	11.11	91
5.45	95.37	31.11	56.16	1649	10.31	93
2.99	96.15	67.05	46.05	2861	9.02	90
1	99	45.05	79.97	1153	8.24	90
2.88	93.32	58.85	54.21	1736	10.08	91
3.16	96.03	57.65	52.17	1981	10.8	98
4.16	98.02	32.95	49.99	2059	8.79	90
7.84	94.08	36.3	55.07	1785	6.39	90
12.02	99	56.38	63.47	2331	8.19	89
8.21	88.67	40.86	54.54	2535	9.47	90
9.63	95.52	44.96	56.96	1659	8.5	94
4.57	95.83	20.02	53.64	1624	9.36	94
4.68	84.62	42.73	62.27	4418	8.58	89
4.47	96.49	37.34	66.85	1487	10.15	90
20.28	79.45	54.52	23.33	1627	11.8	92
13.09	58.46	74.61	42.69	1585	11.55	92
1	93.69	52.6	64.95	1445	7.61	90
8.1	73.42	44.01	38.92	1631	9.87	91
6	78.15	63.78	37.8	1640	10.91	91
2.93	96.47	50.75	77.4	1948	10.47	90
1.81	95.12	39.73	33.83	2367	7.65	90
3.63	68.48	68.08	27.05	2897	10.01	91
8.82	80.86	71.08	32.37	2625	9.6	92
7.5	92.5	40.94	59.71	2385	9.6	89
5.3	91.34	20.48	21.97	2836	8.64	94
6.56	91.09	65.54	37.09	2554	8.81	89
5.27	86.87	28.67	57.98	1658	7.12	94
6.17	97.96	38.25	47.39	1396	7.38	93
8.18	85.98	35.33	56.22	2773	9.56	89
6.97	93.23	50.02	84.18	2174	8.97	89
4	99	32.14	33.59	1465	7.65	93
9.19	96.53	71.22	44.97	1396	8.38	99
2.94	84.59	73.33	55.67	2241	8.84	99
3.56	77.52	69.16	48.81	1868	9.58	99
3.75	63.89	52.67	64.98	3029	10.07	99
7.73	76.53	49.93	79.33	1143	10.41	99
2.26	75.43	54.26	75.66	1347	8.24	99
3.14	87.87	70.02	84.47	1347	8.09	99
6.59	72.31	40.62	51.08	2891	10.69	99
2.81	85.63	69.73	65.65	2256	9.04	99
4.67	78.48	54.36	56.7	2911	9.52	99
10.99	82.94	60.62	57.43	1765	9.12	100
8.01	97.93	41.63	83.77	1274	9.18	100
11.02	75.26	35.39	40.52	4048	10.97	100
7.77	89	46.8	56.63	1844	11.61	100
7.17	98.83	60.92	33.41	1695	8.67	100
12.83	93.9	55.91	55.43	1415	8.9	100
7.36	87.62	43.26	69.26	1059	8.03	100
11.91	94.07	45.73	25.33	2276	8.83	100
7.58	83.86	62.89	49.71	2077	8.67	100
7.08	90.8	55.83	55.9	1791	8.54	100
13.23	83.75	36.48	83.86	1036	7.63	100
17.22	81.9	34.15	56.7	2098	10.77	100
6.48	91.01	27.36	37.97	2439	10.74	100
10.54	92.6	43.67	43.24	2198	9.74	100
10.06	80.57	60.52	39.52	2190	9.91	100
11.29	86.75	64.66	42.53	2194	10.12	100
12.77	95.87	41.82	63.45	583	10.98	100
13.65	85.23	48.17	56.31	2205	11.56	100
2.93	77.57	24.32	65.5	1358	9.5	100
16.58	92.85	44.95	43.3	2193	7.93	100
10.63	81.2	62.55	42.27	1881	10.85	100
20.8	93.66	58.25	68.92	711	7.74	100
11.1	97.39	40.77	52.76	808	9.53	100
13.99	94.28	56.56	54.48	1587	9.33	100
13.79	96.18	40.62	38.28	1041	11.72	100
12.06	96.29	26.97	61.02	1927	10.17	100
5.1	90.95	35.27	78.27	1222	8.27	100
10.21	93.28	61.96	52.83	1945	9.2	100
20.2	94.18	35.29	39.86	1041	8.84	100
13.05	95.64	25.99	64.19	1434	9.83	100
11.46	91.68	34.88	33.21	1289	10.01	100
7.79	96.62	55.94	57.59	2386	8.76	101
13	98.41	61.99	39.55	2187	8.28	101
6.91	99	69.54	63.72	1304	8.51	101
4.66	93.2	48.49	35.02	3344	9.3	101
5.67	94.23	51.79	59.67	2069	9.67	101
10.84	98.3	41.99	56.15	1476	10.64	101
3.84	76.35	51.16	72.08	1663	11	101
6.91	94.1	40.51	33.24	2572	9.56	101
11.25	98.43	36.4	50.47	2487	10.74	101
7.22	97.76	32.15	48.67	1876	11.03	101
7.31	97.86	67.67	36.86	1637	7.94	101
6.15	97.63	34.08	58.83	1948	7.85	101
4.51	96.86	44.21	28.55	1767	7.92	101
8.65	96.43	53.69	54.4	1954	9.31	101
9.99	96.64	43.58	61.39	1834	10.41	101
6.43	96.92	52.01	74.25	1185	9.11	101
6.72	98.47	38.61	51.88	1900	7.47	101
11.17	87.09	65.53	42.95	1373	9.61	101
7.52	97.61	39.75	54.6	2079	9.48	101
8.27	94.47	32.81	48.1	2183	10.49	101
14.74	91.29	38.74	50.69	1916	12.27	101
13.52	95.08	34.61	52.23	1399	10.15	101
8.97	98.13	30.41	58.1	2066	10.21	101
3.09	89.92	59.99	76.58	2009	10.05	102
4.96	96.48	35.62	57.5	1678	7.99	102
5.93	90.96	44.1	43.2	3173	10.05	102
5.51	96.76	58.61	58.91	1620	7.78	102
1.91	88.12	78.56	35.23	3301	8.57	102
2.04	86.16	46.05	31.33	2970	11.72	103
5.93	87.76	67.77	29.31	3407	10.24	103
6.77	79.47	65.57	27.64	2327	13.11	103
2.61	72.09	77.48	32.54	2141	8.87	103
2.31	68.85	87.41	32.81	2431	11.39	103
3.83	82.22	37.94	34.35	1692	8.81	103
3.02	92.36	63.59	23.88	1737	14.34	103
3.7	66.7	63.74	34.02	1830	12.46	103
2.15	88.09	52.35	31.23	2494	11.55	103
4.24	75.23	62.32	34.46	1582	12.9	103
2.88	85.14	67.28	45.88	1292	11.3	103
2.37	92.99	61.53	36.41	1500	11.27	103
4.69	50.63	51.43	38.45	1747	16.37	103
5.01	55.38	74.73	44	1634	10.1	103
8.59	92.64	51.06	57.76	1292	9.67	104
2.35	77.05	61.75	50.24	1533	9.2	104
2.76	87.02	54.6	73.26	885	8.59	104
4.63	92.55	38.35	45.12	3863	8.41	104
4.74	88.62	55.52	54.05	1652	11.14	104
3.63	98.7	27.21	61.69	2125	10.12	104
2.65	98.22	40.8	52.57	3249	10.37	104
2.38	97.17	37.68	25.83	3935	6.53	104
3.11	97.5	46.28	49.25	3686	8.52	104
4.85	88.22	63.13	59.6	1833	10.64	104
3.14	94.32	31.87	39.29	2519	11.59	104
3.5	89.37	30.51	23.2	1698	10.9	104
2.28	96.23	28.37	66.63	1630	9.33	104
4.18	93.6	49.56	26.16	4175	10.71	104
1.44	99	34.38	55.79	1402	10.13	104
3.63	95.86	21.28	61.05	3197	7.85	104
4.11	94.01	54.96	36.92	2233	9.09	104
2.19	95.18	49.59	37.94	1384	8.74	104
3.72	96.45	29.28	64.87	2507	8.46	104
2.8	97.67	28.11	49.33	1628	7.99	104
2.14	91.2	47.16	57.94	1867	8.89	104
2.69	98.06	34.96	63.09	2645	7.64	104
1.48	93.79	32.42	64.41	2390	6.99	104
5.46	97.99	38.03	48.65	2092	9.7	104
1	97.79	34.94	59.32	1845	9.16	104
3	91.08	36.37	66.4	2253	7.15	104
1.88	90.87	44.85	40.28	2775	9.33	104
1.82	94.88	28.46	41.43	3130	9.52	104
2	97.07	42.62	63.74	2100	8.38	104
2.87	97.07	31.24	45.98	2107	8.54	104
2.59	90.33	56.25	53.4	1775	8.62	104
3.07	91.15	45.91	56.01	3224	10.45	104
3.41	91.79	52.77	57.99	1989	7.49	104
1.89	98.96	32.11	56.05	3220	6.68	104
1.29	97.17	44.12	59.57	1595	5.2	104
1.9	88.06	34.94	51.07	3740	6.23	104
6.01	69.87	53.72	39.82	2458	10.78	104
1.58	91.87	28.34	53.34	2339	13.3	104
1.91	88.65	76.85	47.86	1155	7.36	104
2.71	89.96	31.14	52.42	3167	9.47	104
1.52	95.58	35.41	75.37	2061	10.38	104
3.12	71.73	70.49	65.76	4847	9.14	105
1	74.42	66.8	36.46	3783	8.3	105
5.13	78.69	58.97	74.94	2963	10.06	105
6.24	86.29	62.44	77.52	1646	7.59	105
2.76	74.96	74.29	53.69	2966	8.06	105
2.93	71.09	77.7	16.58	1250	7.68	105
6.12	85.86	59.41	29.81	2398	9.38	105
1.42	81.1	70.08	41.74	2060	9.17	105
5.33	88.2	63.59	71.09	2316	9.84	105
1.88	66.85	59.14	83.59	1753	7.47	105
5.67	66.94	63.57	37.35	3275	11.76	105
1.93	59.84	60.36	76.14	2167	9.55	105
2	43.74	78.98	55.86	962	8.42	105
2.63	89.53	75.83	66.08	1788	6.82	105
2.57	62.01	47.15	33.11	1839	10.01	105
2.65	91.11	61.77	92.32	1290	8.29	105
3.61	67.4	72.88	63.14	2165	7.71	105
2.3	83.47	61.12	70.69	2460	7.6	105
2.2	55.06	62.74	68.58	2702	9.22	105
1.52	35.36	70.08	58.14	2312	8.87	105
2.62	34.36	79.14	57.95	2696	11.5	105
1	75.18	72.52	62.97	1326	9.28	105
2.08	46.86	80.42	46.97	3397	9.77	105
1.42	68.6	67.22	50.65	6259	9.07	105
3.87	79.48	59.76	48.95	4358	8.49	105
2.33	53.06	70.99	37.76	3123	9.8	105
3.54	84.83	61.82	76.98	2129	8.22	105
1.92	58.21	68.93	58.85	2231	9.68	105
3.61	89.93	50.65	88.48	1329	8.28	105
1	86.52	39.14	49.28	1578	10.27	105
3.41	94.98	64.02	46.65	2289	9.17	105
3.86	85.49	41.45	62.58	2416	9.69	105
1	64.91	65.23	49.09	3492	9.02	105
1.5	78.38	70.98	49.92	3095	9.18	105
3.32	99	22.76	26.09	2442	11.43	106
3.17	99	31.06	58.42	1312	10.44	106
6.01	97.94	38.08	44.93	1155	9.7	106
12.66	97.36	27.76	23.93	686	11.81	106
4.81	98.37	42.65	39.14	2152	8.74	106
3.25	97.27	42.83	42.21	1886	10.92	106
1.32	98.8	77.85	40.74	358	10.89	106
4.41	88.64	59.92	41.76	2538	10.4	106
1	98.16	39.12	22.73	500	13	106
3.6	88.04	56.57	33.14	3237	7.85	106
3.82	96.49	38.27	27.23	2828	10.4	106
3.01	88.7	30.68	49.02	2810	8.65	106
3.65	77.68	77.39	62.91	1918	9.96	106
2.4	80.59	26.52	33.88	5026	10.41	106
3.93	84.08	60.86	26.85	2979	10.51	106
3.07	96.59	13.15	35.77	1188	6.82	106
3.75	86.24	52.05	68.51	1402	8.77	106
2.47	95.81	39.22	33.58	1884	9.87	106
6.14	92.43	41.66	25.05	1598	10.14	106
8.25	86.72	53.29	38.23	1766	11.55	106
3.9	89.83	27.56	36.71	2865	11.34	106
9.9	99	31.35	22.24	1237	9.62	106
5.72	99	22.11	25.65	1433	10.54	106
7.47	99	22.69	30.8	1551	10.06	106
2.41	73.71	60.89	33.46	2006	9.67	106
3.18	95.57	34.55	46.53	6032	10.56	106
1.34	95.36	39.54	27.51	2545	9.82	106
4.47	97.44	52.85	39.12	1923	8.58	106
3.14	98.61	51.88	50.39	2035	9.48	106
1.63	85.79	36.58	37.45	2255	11	106
2.05	89.05	42.97	31.83	3091	10.32	106
1.93	92.85	40.2	34.29	2298	8.83	106
5.13	97.52	51.98	45.04	908	7.71	106
2.65	54.07	75.38	46.6	1662	11.13	106
4.2	95.7	22.23	59.99	2804	9.17	106
4.02	91.75	67.46	48.34	1625	11.02	106
3.83	99	38.58	20.23	1737	10.71	106
3.06	97.48	47.92	31.57	1699	10.59	106
4.94	80.87	44.27	33.58	2303	9.47	106
1.45	83.64	55.46	34.55	2850	11.79	106
5.18	97.47	21.79	39.81	1714	9.57	106
12.34	97.17	39.06	75.98	669	9.57	106
1.57	98.43	19.75	29.48	1020	12.65	106
4.35	97.49	37.19	28.59	1440	10.21	106
1.59	90.69	26.3	54.59	2803	9.6	106
4.27	93.14	45.97	44.26	2989	9.2	106
4.48	97.85	43.66	42.21	2088	10.63	106
1	86.76	49.08	16.77	1984	9.38	106
2.41	96.46	20.66	38.44	1271	8.03	106
1.85	92.35	56.27	42.15	2633	8.74	106
5.76	97.98	53.31	32.31	3440	9.39	106
6.38	99	33.24	38.21	1767	10.3	106
4.86	87.02	58.53	38.21	2491	10.8	106
2.87	96.17	33.41	48.47	1726	8.98	106
2.88	94.61	44.69	20.23	3026	10.28	106
3.68	98.54	56.38	23.25	2089	11.11	106
3.48	94.57	63.08	36.07	3056	9.82	106
3.91	98.14	49.88	23.06	3110	8.55	106
1.81	92.48	47.16	27.71	2307	9.84	106
2.91	96.67	41.35	23.36	1614	8.74	106
4.68	96.16	43.18	29.49	1310	9.77	106
1.89	97.32	29.45	34.31	1796	7.57	106
2.18	83.93	60.17	32.09	1515	11.29	106
2.41	85.29	50.18	27.16	1714	9.45	106
6.51	99	30.89	16.31	3188	10.07	106
2.66	96.3	19.5	20.23	1689	9.53	106
3.86	92.65	39.64	31.94	2123	12.25	106
4.28	86.3	46.79	24.56	3247	10.56	106
3.55	83.63	63.91	42.36	2276	10.11	106
3.29	75.69	25.3	42.01	2241	9.82	106
2.37	91.85	65.03	33.72	3008	9.81	106
6.83	93.58	38.02	24.19	1928	9.08	106
3.96	90.52	51.91	34.96	2301	10.69	106
2.07	91.65	45.65	20.81	2055	7.54	106
2.23	88.38	62.27	52.16	1885	10.13	106
1	98.69	34.72	38.46	1667	8.82	106
2.31	82.05	82.17	39.88	2526	8.04	106
3.5	87.23	50.76	29.89	3221	9.16	106
2.78	57.73	97.38	17.7	1383	8.03	106
3.07	92.45	45.98	33.61	2926	11.79	106
4.73	95.55	48.9	48.48	2265	9.8	106
3.08	95.95	32.13	32.87	1870	9.2	106
3.75	99	50.89	29.23	1195	9.62	106
3.28	99	56.15	39.14	1460	8.63	106
3.98	87.75	53.1	27.25	1693	8.68	106
3.55	92.21	54.79	25.14	3668	9.38	106
3.72	96.85	33.48	36.55	1839	9.95	106
4.44	98.06	29.51	32.06	1168	11.13	106
2.91	97.39	47	44.26	2677	10.83	106
1.92	83.84	77.4	26.93	2358	7.97	106
3.03	96.22	36.08	28.6	4790	9.77	106
4.28	87.7	52.74	18.37	3168	9.03	106
2.03	85.29	45.84	26.02	5386	10.49	106
3.57	87.26	68.67	26.33	2567	8.65	106
2.99	90.09	60.79	39.08	2466	10.34	106
4.88	85.36	60.37	47.33	2126	9.31	106
3.02	88.62	20.63	29.39	3087	11.53	106
3.93	73.47	28.55	31.4	6274	10.36	106
2.77	87.37	31.39	40.34	4661	12.16	106
3.72	92.07	41.28	30.94	2810	10.32	106
1.5	87.41	47.69	66.33	1983	9.28	106
3.4	97.13	59.98	40.88	1922	8.32	106
