     0.678    -1.092    -0.106    -0.830     0.504    -0.745    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.009     0.000     0.000     0.975     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     6.000    13.000 130
     0.603    -0.697     0.590     0.073     1.036    -0.118    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.001     0.000     0.000     0.983     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     6.000    13.000 130
    -0.947    -0.561    -0.464    -0.950     1.514    -0.649    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.025     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.001     0.000     0.416     0.000     0.000     0.021     0.000     0.531     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000     6.000    34.000 134
    -0.894     0.207    -0.440    -0.613     0.135     0.874    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.001     0.000     0.017     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.945     0.000     0.000     0.008     0.000     0.014     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000     1.000    29.000 134
    -0.413     0.894    -0.024    -0.359     1.227    -0.866    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.024     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.813     0.000     0.000     0.007     0.006     0.141     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000     1.000    29.000 134
     0.341     0.596     0.199    -0.388     1.089    -0.534    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.023     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.002     0.001     0.000     0.005     0.000     0.927     0.035     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000     6.000    34.000 134
    -0.761     0.726    -0.301     0.803     0.737    -1.180    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.001     0.000     0.014     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.000     0.000     0.000     0.000     0.000     0.000     0.963     0.000     0.000     0.002     0.000     0.003     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     5.000     1.000    29.000 134
    -0.876     0.973    -0.012     0.705    -1.571    -0.636    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.067     0.000     0.039     0.000     0.888     0.000     0.000     0.001     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     4.000     5.000    26.000  62
    -0.861     0.970    -1.465     1.456    -1.449    -1.417    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.034     0.000     0.949     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     4.000     5.000    26.000  62
    -1.025    -0.235     1.842    -0.560     0.045    -0.418    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.821     0.000     0.065     0.099     0.000     0.010     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     4.000     1.000    22.000  62
     0.530     0.240    -0.677    -0.503    -0.187    -2.313    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.993     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.003     4.000     3.000    24.000  62
     0.286     0.869     0.070    -0.537    -0.365    -1.359    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.144     0.000     0.849     0.001     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.001     4.000     5.000    26.000  62
    -0.502     0.435    -0.020     0.312     0.661    -1.103    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.954     0.000     0.034     0.002     0.000     0.005     0.000     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     4.000     1.000    22.000  62
     0.298     0.973    -0.048    -0.477    -0.508     0.036    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.044     0.000     0.758     0.001     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.001     0.000     0.124     0.001     0.065     4.000     5.000    26.000  64
    -0.750     0.512     0.660    -1.126    -0.578    -0.502    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.731     0.000     0.066     0.005     0.000     0.002     0.000     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.009     0.000     0.003     0.175     4.000     1.000    22.000  64
    -0.215     0.834    -1.075     0.480    -0.267    -0.278    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.001     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.033     0.000     0.144     0.000     0.626     0.001     0.000     0.001     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.002     0.000     0.126     0.000     0.062     4.000     5.000    26.000  64
    -0.504     0.643     0.794     1.009    -1.060     0.970    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.356     0.000     0.421     0.025     0.000     0.001     0.000     0.003     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.003     0.006     0.000     0.000     0.181     4.000     3.000    24.000  64
     0.922    -0.270    -1.563    -0.501    -0.409     1.092    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.791     0.000     0.000     0.013     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.001     0.000     0.013     0.004     0.000     0.000     0.002     0.171     4.000     3.000    24.000  64
     0.059     0.931    -0.640     2.367    -0.974    -0.604    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.073     0.000     0.731     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.000     0.000     0.000     0.001     0.000     0.188     0.000     0.001     4.000     5.000    26.000  64
    -0.066    -1.985     0.906    -0.030     0.161     0.036    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415    -0.282    -0.105    -0.803    -0.202    -0.397   -28.596    -3.067    -3.751    -2.706    -1.514    -3.415     0.000     0.003     0.000     0.001     0.000     0.000     0.000     0.000     0.008     0.002     0.125     0.000     0.543     0.000     0.000     0.003     0.000     0.205     0.000     0.006     0.000     0.000     0.000     0.003     0.080     0.000     0.016     0.000     0.000     0.000     0.000     0.004     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     6.000    13.000   2
