    -0.883    -0.403    -1.129     0.118     0.547     1.168   113.000    -0.660    -0.123     0.806   -18.293    -0.049   158.780    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.001     0.000     0.000     0.000     3.000     1.000     7.000  26
    -0.597    -0.414    -0.484    -1.281     1.672    -0.081   114.000    -0.660    -0.123     0.806   -18.293    -0.049   163.444    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.984     0.016     0.000     0.000     0.000     0.000     3.000     1.000     7.000  26
    -0.870    -0.204    -0.787     0.000     0.490     0.988   115.000    -0.660    -0.123     0.806   -18.293    -0.049   158.987    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.998     0.001     0.001     0.000     0.000     0.000     3.000     1.000     7.000  26
    -0.406     0.246    -0.533    -0.499     0.779     1.309   116.000    -0.660    -0.123     0.806   -18.293    -0.049   159.208    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.998     0.002     0.000     0.000     0.000     0.000     3.000     1.000     7.000  26
    -1.305    -0.317    -1.295    -0.381     1.313     1.161   117.000    -0.660    -0.123     0.806   -18.293    -0.049   158.845    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.001     0.000     0.000     0.000     0.000     3.000     1.000     7.000  26
    -0.216    -0.972    -0.943     0.139     2.547     0.976   118.000    -0.660    -0.123     0.806   -18.293    -0.049   164.049    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.982     0.018     0.000     0.000     0.000     0.000     3.000     1.000     7.000  26
    -0.815    -0.210    -0.376    -1.055     0.820     0.969   119.000    -0.660    -0.123     0.806   -18.293    -0.049   159.356    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.997     0.002     0.000     0.000     0.000     0.000     3.000     1.000     7.000  26
    -1.088    -0.714    -1.256     0.329     1.960     1.174   120.000    -0.660    -0.123     0.806   -18.293    -0.049   159.179    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.998     0.002     0.000     0.000     0.000     0.000     3.000     1.000     7.000  26
     0.261     0.895     0.367    -0.489     0.355     2.698     8.000    -0.660    -0.123     0.806   -18.293    -0.049   158.568    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000     7.000   3
    -0.188    -1.787    -0.601     0.988    -0.492     0.053     9.000    -0.660    -0.123     0.806   -18.293    -0.049   159.013    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.998     0.000     0.002     0.000     0.000     0.000     3.000     1.000     7.000   3
    -0.366     0.396     0.700     0.350    -0.652    -0.382    10.000    -0.660    -0.123     0.806   -18.293    -0.049   160.949    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.990     0.000     0.010     0.000     0.000     0.000     3.000     1.000     7.000   3
    -0.584    -0.247    -0.425    -0.484    -0.590     1.091    11.000    -0.660    -0.123     0.806   -18.293    -0.049   158.689    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.001     0.000     0.000     0.000     3.000     1.000     7.000   3
    -0.161    -0.172    -0.581     0.396     0.579     1.149    12.000    -0.660    -0.123     0.806   -18.293    -0.049   158.592    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000     7.000   3
    -0.270    -0.296    -1.510    -0.324     0.300     0.463    13.000    -0.660    -0.123     0.806   -18.293    -0.049   158.623    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000     7.000   3
    -0.829    -0.773    -0.435    -1.014    -0.653     2.333    14.000    -0.660    -0.123     0.806   -18.293    -0.049   158.577    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000     7.000   3
     0.411    -0.457     0.533    -0.350     0.862     1.014    15.000    -0.660    -0.123     0.806   -18.293    -0.049   158.647    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     1.000     7.000   3
    -0.420     0.262    -1.354     0.941     0.243    -0.260   479.000    -0.660    -0.123     0.806   -18.293    -0.049   419.249    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.024     0.471     0.505     0.000     0.000     0.000     3.000     3.000     9.000  69
     0.084     0.756     0.788    -0.329    -0.828    -0.465   480.000    -0.660    -0.123     0.806   -18.293    -0.049   406.702    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.195     0.803     0.000     0.000     0.000     3.000     3.000     9.000  69
     2.781     0.836     0.543    -0.124    -0.190     1.136   481.000    -0.660    -0.123     0.806   -18.293    -0.049   403.416    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.144     0.854     0.000     0.000     0.000     3.000     3.000     9.000  69
     0.833    -0.178    -0.523    -0.581     0.552    -0.132   482.000    -0.660    -0.123     0.806   -18.293    -0.049   451.962    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.906     0.088     0.000     0.000     0.000     3.000     2.000     8.000  69
    -1.019     0.294    -1.373     1.312     0.427    -0.901   483.000    -0.660    -0.123     0.806   -18.293    -0.049   413.228    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.385     0.588     0.000     0.000     0.000     3.000     3.000     9.000  69
     0.561    -0.360    -0.992     1.152    -0.298     0.284   484.000    -0.660    -0.123     0.806   -18.293    -0.049   402.092    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.163     0.824     0.000     0.000     0.000     3.000     3.000     9.000  69
     2.345     0.997     0.084    -0.659    -0.386    -0.267   485.000    -0.660    -0.123     0.806   -18.293    -0.049   412.571    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.282     0.717     0.000     0.000     0.000     3.000     3.000     9.000  69
     1.310     1.072    -0.650    -0.484     0.645    -0.107   486.000    -0.660    -0.123     0.806   -18.293    -0.049   456.332    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.962     0.035     0.000     0.000     0.000     3.000     2.000     8.000  69
    -0.747    -2.200     0.172     0.113    -1.161     1.206   249.000    -0.660    -0.123     0.806   -18.293    -0.049   187.240    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.879     0.001     0.120     0.000     0.000     0.000     3.000     1.000     7.000  43
     2.427    -1.868    -0.249     0.447    -0.167     1.699   250.000    -0.660    -0.123     0.806   -18.293    -0.049   219.933    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.741     0.002     0.257     0.000     0.000     0.000     3.000     1.000     7.000  43
    -1.496     0.386    -1.090     0.823    -0.261    -0.055   251.000    -0.660    -0.123     0.806   -18.293    -0.049   204.880    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.807     0.014     0.179     0.000     0.000     0.000     3.000     1.000     7.000  43
    -0.352    -1.862    -0.513     0.952     0.163     0.117   252.000    -0.660    -0.123     0.806   -18.293    -0.049   193.478    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.854     0.007     0.139     0.000     0.000     0.000     3.000     1.000     7.000  43
     0.833    -1.417     0.181    -0.813     0.010     0.643   253.000    -0.660    -0.123     0.806   -18.293    -0.049   223.183    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.734     0.030     0.236     0.000     0.000     0.000     3.000     1.000     7.000  43
     1.569    -0.993     0.719     0.231    -1.290     0.130   254.000    -0.660    -0.123     0.806   -18.293    -0.049   343.985    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.216     0.008     0.776     0.000     0.000     0.000     3.000     3.000     9.000  43
     0.983    -0.961     1.345    -0.350    -0.668    -1.336   255.000    -0.660    -0.123     0.806   -18.293    -0.049   384.193    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.044     0.002     0.954     0.000     0.000     0.000     3.000     3.000     9.000  43
    -0.979    -1.428     0.260    -0.103    -1.431    -0.228   256.000    -0.660    -0.123     0.806   -18.293    -0.049   244.478    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.639     0.010     0.352     0.000     0.000     0.000     3.000     1.000     7.000  43
    -0.025     0.471    -0.200    -0.756    -0.639     1.123   514.000    -0.660    -0.123     0.806   -18.293    -0.049   433.887    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.635     0.358     0.000     0.000     0.000     3.000     2.000     8.000  73
     0.166     0.042    -0.836    -1.657    -0.854    -0.696   515.000    -0.660    -0.123     0.806   -18.293    -0.049   421.157    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.423     0.574     0.000     0.000     0.000     3.000     3.000     9.000  73
    -0.597     2.247     0.172    -0.638     0.072     1.603   516.000    -0.660    -0.123     0.806   -18.293    -0.049   451.312    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.902     0.091     0.000     0.000     0.000     3.000     2.000     8.000  73
     1.433     1.410     0.230     0.309    -0.820     1.129   517.000    -0.660    -0.123     0.806   -18.293    -0.049   418.955    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.387     0.611     0.000     0.000     0.000     3.000     3.000     9.000  73
     1.296    -0.693     0.084    -0.237    -1.165     0.149   518.000    -0.660    -0.123     0.806   -18.293    -0.049   407.060    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.200     0.798     0.000     0.000     0.000     3.000     3.000     9.000  73
     2.413     2.226     0.220    -1.739     0.764     0.649   519.000    -0.660    -0.123     0.806   -18.293    -0.049   457.230    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.971     0.029     0.000     0.000     0.000     3.000     2.000     8.000  73
    -0.665     1.335     1.589    -1.394    -1.275    -0.920   520.000    -0.660    -0.123     0.806   -18.293    -0.049   397.990    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.054     0.946     0.000     0.000     0.000     3.000     3.000     9.000  73
     0.670     1.394     1.257    -1.749    -0.595     1.161   521.000    -0.660    -0.123     0.806   -18.293    -0.049   408.743    -0.660    -0.123     0.806   -18.293    -0.049   394.564     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.225     0.774     0.000     0.000     0.000     3.000     3.000     9.000  73
     0.493     0.525    -0.053    -0.221     0.316    -0.446    63.000    -0.660    -0.123     0.806   -18.293    -0.049   160.228    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.993     0.002     0.005     0.000     0.000     0.000     3.000     1.000     7.000   8
    -0.039    -1.100    -0.669    -0.082     0.036    -0.600    64.000    -0.660    -0.123     0.806   -18.293    -0.049   159.714    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.995     0.000     0.005     0.000     0.000     0.000     3.000     1.000     7.000   8
     0.969    -0.618     0.191     0.283    -0.051    -0.081    65.000    -0.660    -0.123     0.806   -18.293    -0.049   162.309    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.984     0.000     0.015     0.000     0.000     0.000     3.000     1.000     7.000   8
     0.656     0.370    -0.259     0.334    -0.965     0.579    66.000    -0.660    -0.123     0.806   -18.293    -0.049   160.399    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.992     0.000     0.007     0.000     0.000     0.000     3.000     1.000     7.000   8
     0.642    -0.880    -0.396     0.278    -0.269    -0.068    67.000    -0.660    -0.123     0.806   -18.293    -0.049   160.885    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.990     0.000     0.010     0.000     0.000     0.000     3.000     1.000     7.000   8
     0.370     1.244    -0.845    -0.659    -0.450     0.079    68.000    -0.660    -0.123     0.806   -18.293    -0.049   160.039    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.994     0.001     0.005     0.000     0.000     0.000     3.000     1.000     7.000   8
    -0.556    -0.988    -1.618     0.267     0.741    -0.049    69.000    -0.660    -0.123     0.806   -18.293    -0.049   158.684    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.000     0.000     0.000     0.000     3.000     1.000     7.000   8
    -1.088    -1.363    -0.141    -0.880    -1.192     0.066    70.000    -0.660    -0.123     0.806   -18.293    -0.049   159.814    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.995     0.000     0.005     0.000     0.000     0.000     3.000     1.000     7.000   8
    -0.093    -0.736     2.870     0.988     0.376    -0.100   692.000    -0.660    -0.123     0.806   -18.293    -0.049   779.129    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.005     0.000     0.995     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  95
    -1.401     0.042     0.269     0.447     0.912     0.495   694.000    -0.660    -0.123     0.806   -18.293    -0.049   754.328    -0.660    -0.123     0.806   -18.293    -0.049   716.611     0.000     0.000     0.000     0.624     0.335     0.041     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     4.000  95
    -0.692    -1.057     0.905     1.039    -0.445    -0.318   695.000    -0.660    -0.123     0.806   -18.293    -0.049   773.170    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.104     0.007     0.889     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  95
     2.154     0.010     1.091     2.891    -0.607     0.246   707.000    -0.660    -0.123     0.806   -18.293    -0.049   778.915    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.008     0.000     0.992     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  95
    -0.856    -0.312     2.059     0.041    -0.932    -0.324   769.000    -0.660    -0.123     0.806   -18.293    -0.049   778.914    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.009     0.001     0.990     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  95
     1.433    -1.015     0.533     0.072     0.529     0.329   770.000    -0.660    -0.123     0.806   -18.293    -0.049   775.914    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.250     0.289     0.461     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  95
     0.493    -0.204     0.758     2.510    -0.628    -0.184   771.000    -0.660    -0.123     0.806   -18.293    -0.049   777.643    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.030     0.003     0.967     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  95
     0.288    -1.176     2.039     1.312    -1.236    -2.412   773.000    -0.660    -0.123     0.806   -18.293    -0.049   779.287    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.002     0.000     0.998     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  95
    -0.584    -0.816     0.748     0.931    -1.032    -1.432  1675.000    -0.660    -0.123     0.806   -18.293    -0.049  1506.921    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.049     0.951     4.000     3.000    12.000 135
    -0.502     0.230     0.631     2.346     0.435    -0.472  1676.000    -0.660    -0.123     0.806   -18.293    -0.049  1530.537    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.302     0.698     4.000     3.000    12.000 135
    -1.196    -0.408    -0.171    -0.057     0.007    -1.445  1677.000    -0.660    -0.123     0.806   -18.293    -0.049  1557.984    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.596     0.404     4.000     2.000    11.000 135
    -0.297    -1.277     3.134     1.358    -1.246    -1.099  1678.000    -0.660    -0.123     0.806   -18.293    -0.049  1502.306    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     4.000     3.000    12.000 135
    -0.611     0.804     0.924     1.965     0.350    -1.324  1679.000    -0.660    -0.123     0.806   -18.293    -0.049  1523.267    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.225     0.775     4.000     3.000    12.000 135
    -0.297     0.359     1.022     1.142    -0.156    -0.555  1680.000    -0.660    -0.123     0.806   -18.293    -0.049  1521.226    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.203     0.797     4.000     3.000    12.000 135
     0.070     0.466    -0.269    -0.432    -0.280     0.111  1681.000    -0.660    -0.123     0.806   -18.293    -0.049  1584.122    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.876     0.124     4.000     2.000    11.000 135
    -0.434     0.155     0.093    -0.077     1.390    -0.702  1682.000    -0.660    -0.123     0.806   -18.293    -0.049  1595.621    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     4.000     2.000    11.000 135
    -0.175    -1.283     1.081    -1.116     0.507    -0.171  1691.000    -0.660    -0.123     0.806   -18.293    -0.049  1569.780    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.723     0.277     4.000     2.000    11.000 139
    -0.406    -2.270     0.279    -1.564    -0.427    -0.158  1692.000    -0.660    -0.123     0.806   -18.293    -0.049  1525.389    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.247     0.753     4.000     3.000    12.000 139
    -0.638    -2.206     2.694    -1.513    -0.926    -0.196  1693.000    -0.660    -0.123     0.806   -18.293    -0.049  1502.319    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     4.000     3.000    12.000 139
    -0.706     0.096     1.452    -1.569    -0.760     0.752  1694.000    -0.660    -0.123     0.806   -18.293    -0.049  1520.727    -0.660    -0.123     0.806   -18.293    -0.049  1502.305     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.197     0.803     4.000     3.000    12.000 139
     0.493    -0.333     0.885    -1.296     0.282     0.271  1695.000    -0.660    -0.123     0.806   -18.293    -0.049  1580.186    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.834     0.166     4.000     2.000    11.000 139
     0.179     0.150     0.191    -1.255     0.618     1.578  1696.000    -0.660    -0.123     0.806   -18.293    -0.049  1594.716    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.990     0.010     4.000     2.000    11.000 139
    -0.475    -0.312     0.240    -1.600     0.420     0.668  1697.000    -0.660    -0.123     0.806   -18.293    -0.049  1592.446    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.966     0.034     4.000     2.000    11.000 139
     0.520    -1.052     0.318    -1.163    -0.607     0.028  1698.000    -0.660    -0.123     0.806   -18.293    -0.049  1549.730    -0.660    -0.123     0.806   -18.293    -0.049  1595.664     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.508     0.492     4.000     2.000    11.000 139
     0.533    -0.038    -0.963    -0.818     2.664     1.238   158.000    -0.660    -0.123     0.806   -18.293    -0.049   214.985    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.812     0.188     0.000     0.000     0.000     0.000     3.000     1.000     7.000  32
     0.547     1.400    -0.396    -0.782     1.852     1.501   159.000    -0.660    -0.123     0.806   -18.293    -0.049   184.752    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.913     0.087     0.000     0.000     0.000     0.000     3.000     1.000     7.000  32
    -0.297     0.160    -0.650    -0.046    -0.241     0.726   160.000    -0.660    -0.123     0.806   -18.293    -0.049   163.462    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.980     0.003     0.016     0.000     0.000     0.000     3.000     1.000     7.000  32
    -1.360    -0.103    -1.413    -0.869     3.041     0.233   161.000    -0.660    -0.123     0.806   -18.293    -0.049   242.774    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.720     0.280     0.000     0.000     0.000     0.000     3.000     1.000     7.000  32
     0.561     2.086    -0.660    -1.446     1.142     1.687   162.000    -0.660    -0.123     0.806   -18.293    -0.049   165.548    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.977     0.023     0.000     0.000     0.000     0.000     3.000     1.000     7.000  32
    -0.733     0.804    -0.454     0.772    -1.023     1.123   163.000    -0.660    -0.123     0.806   -18.293    -0.049   163.026    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.981     0.001     0.017     0.000     0.000     0.000     3.000     1.000     7.000  32
     0.493     0.042    -1.256    -0.458     0.903     0.623   164.000    -0.660    -0.123     0.806   -18.293    -0.049   162.198    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.988     0.011     0.001     0.000     0.000     0.000     3.000     1.000     7.000  32
    -1.687     0.740    -0.239    -1.332     0.527     1.245   165.000    -0.660    -0.123     0.806   -18.293    -0.049   160.517    -0.660    -0.123     0.806   -18.293    -0.049   158.556     0.000     0.000     0.000     0.000     0.000     0.000     0.993     0.005     0.002     0.000     0.000     0.000     3.000     1.000     7.000  32
     0.833    -0.591    -0.855    -0.448     0.039    -1.432   619.000    -0.660    -0.123     0.806   -18.293    -0.049   756.874    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.409     0.082     0.508     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     6.000  83
     0.193     1.169    -0.014     0.005     0.819    -1.106   620.000    -0.660    -0.123     0.806   -18.293    -0.049   786.090    -0.660    -0.123     0.806   -18.293    -0.049   821.515     0.000     0.000     0.000     0.311     0.629     0.059     0.000     0.001     0.000     0.000     0.000     0.000     2.000     2.000     5.000  83
    -0.788     0.901    -1.344     0.247     0.080    -0.420   621.000    -0.660    -0.123     0.806   -18.293    -0.049   740.127    -0.660    -0.123     0.806   -18.293    -0.049   716.611     0.000     0.000     0.000     0.690     0.102     0.208     0.000     0.001     0.000     0.000     0.000     0.000     2.000     1.000     4.000  83
    -0.515     1.228    -0.669    -1.708     0.149     0.047   622.000    -0.660    -0.123     0.806   -18.293    -0.049   756.692    -0.660    -0.123     0.806   -18.293    -0.049   716.611     0.000     0.000     0.000     0.571     0.318     0.110     0.000     0.001     0.000     0.000     0.000     0.000     2.000     1.000     4.000  83
     0.138    -0.956     0.572    -0.196    -1.057    -0.273   623.000    -0.660    -0.123     0.806   -18.293    -0.049   765.761    -0.660    -0.123     0.806   -18.293    -0.049   779.415     0.000     0.000     0.000     0.229     0.024     0.746     0.000     0.000     0.001     0.000     0.000     0.000     2.000     3.000     6.000  83
    -0.638     0.530     0.191    -0.952     1.352    -0.677   624.000    -0.660    -0.123     0.806   -18.293    -0.049   796.939    -0.660    -0.123     0.806   -18.293    -0.049   821.515     0.000     0.000     0.000     0.230     0.766     0.003     0.000     0.001     0.000     0.000     0.000     0.000     2.000     2.000     5.000  83
    -0.148     0.064    -0.875     0.123     0.834    -0.203   625.000    -0.660    -0.123     0.806   -18.293    -0.049   752.915    -0.660    -0.123     0.806   -18.293    -0.049   716.611     0.000     0.000     0.000     0.638     0.329     0.032     0.000     0.001     0.000     0.000     0.000     0.000     2.000     1.000     4.000  83
    -0.706     1.201    -0.210     0.792     0.156    -1.067   626.000    -0.660    -0.123     0.806   -18.293    -0.049   758.326    -0.660    -0.123     0.806   -18.293    -0.049   716.611     0.000     0.000     0.000     0.447     0.171     0.381     0.000     0.001     0.000     0.000     0.000     0.000     2.000     1.000     4.000  83
     0.207     0.799     0.396     0.874     0.734    -0.901   627.000    -0.660    -0.123     0.806   -18.293    -0.049   770.309    -0.660    -0.123     0.806   -18.293    -0.049   716.611     0.000     0.000     0.000     0.404     0.393     0.202     0.000     0.001     0.000     0.000     0.000     0.000     2.000     1.000     4.000  83
    -0.529     2.156    -1.080    -0.525     0.886    -0.267   400.000    -0.660    -0.123     0.806   -18.293    -0.049   449.601    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.030     0.960     0.010     0.000     0.000     0.000     3.000     2.000     8.000  60
    -0.638     2.054     0.172     0.144     0.105    -0.600   401.000    -0.660    -0.123     0.806   -18.293    -0.049   429.211    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.030     0.645     0.326     0.000     0.000     0.000     3.000     2.000     8.000  60
    -0.243     1.791    -1.344    -0.700     2.252    -0.875   402.000    -0.660    -0.123     0.806   -18.293    -0.049   458.399    -0.660    -0.123     0.806   -18.293    -0.049   459.245     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.997     0.000     0.000     0.000     0.000     3.000     2.000     8.000  60
