    -0.188    -0.204    -0.298    -0.479     2.535     0.098     1.443     0.789     0.398     1.443     0.789     0.398     0.001     0.000     0.999     0.000     1.000     3.000     3.000  68
    -0.011    -0.714    -0.728    -0.432     1.653    -0.638     1.443     0.789     0.398     1.443     0.789     0.398     0.090     0.000     0.905     0.005     1.000     3.000     3.000  68
    -0.120     0.675    -0.151    -0.890     1.763     0.201     1.443     0.789     0.398     1.443     0.789     0.398     0.019     0.000     0.969     0.011     1.000     3.000     3.000  68
    -0.801    -0.054     0.240    -1.019    -0.245    -0.997     1.443     0.789     0.398     1.443     0.789     0.398     0.696     0.079     0.044     0.181     1.000     1.000     1.000  68
    -0.039    -0.371     0.660    -1.214     0.222    -1.189     1.443     0.789     0.398     1.443     0.789     0.398     0.837     0.013     0.034     0.116     1.000     1.000     1.000  68
     0.152    -0.897    -0.327     0.309     3.085    -1.131     1.443     0.789     0.398     1.443     0.789     0.398     0.000     0.000     1.000     0.000     1.000     3.000     3.000  68
     0.697    -0.811    -0.493    -0.587     1.125    -0.754     1.443     0.789     0.398     1.443     0.789     0.398     0.452     0.000     0.534     0.014     1.000     3.000     3.000  68
     0.152    -1.395    -0.689    -0.298     2.192    -1.125     1.443     0.789     0.398     1.443     0.789     0.398     0.015     0.000     0.985     0.001     1.000     3.000     3.000  68
    -0.243    -1.347    -0.718     1.291    -1.178     2.167     1.443     0.789     0.398     1.443     0.789     0.398     0.107     0.889     0.003     0.000     1.000     2.000     2.000  46
    -0.080    -1.009     0.035    -0.967     0.631     1.008     1.443     0.789     0.398     1.443     0.789     0.398     0.591     0.000     0.177     0.232     1.000     1.000     1.000  46
    -0.080    -0.687    -1.197     1.147     0.214     1.526     1.443     0.789     0.398     1.443     0.789     0.398     0.929     0.017     0.053     0.001     1.000     1.000     1.000  46
     0.384    -0.537    -0.660    -0.360     0.143     0.880     1.443     0.789     0.398     1.443     0.789     0.398     0.754     0.008     0.169     0.069     1.000     1.000     1.000  46
    -0.284    -0.848    -1.129    -0.062     0.550     1.827     1.443     0.789     0.398     1.443     0.789     0.398     0.640     0.001     0.185     0.173     1.000     1.000     1.000  46
     0.574     0.074    -1.334     1.440    -0.434     0.246     1.443     0.789     0.398     1.443     0.789     0.398     0.762     0.216     0.022     0.000     1.000     1.000     1.000  46
     0.642    -0.939    -0.435    -0.427     0.166     0.246     1.443     0.789     0.398     1.443     0.789     0.398     0.839     0.009     0.120     0.031     1.000     1.000     1.000  46
     0.356    -0.891    -0.259    -0.813     0.261     0.438     1.443     0.789     0.398     1.443     0.789     0.398     0.761     0.005     0.141     0.094     1.000     1.000     1.000  46
     0.711    -0.306    -0.699    -0.401    -0.579     1.033     1.443     0.789     0.398     1.443     0.789     0.398     0.604     0.190     0.112     0.094     1.000     1.000     1.000  46
     1.664    -1.524     0.172    -1.204    -0.292     1.590     1.443     0.789     0.398     1.443     0.789     0.398     0.418     0.374     0.021     0.188     1.000     1.000     1.000  71
     1.650    -0.779     0.602    -0.288    -0.643     0.105     1.443     0.789     0.398     1.443     0.789     0.398     0.468     0.513     0.012     0.007     1.000     2.000     2.000  71
     1.691     0.203    -0.474     0.427    -0.529     0.963     1.443     0.789     0.398     1.443     0.789     0.398     0.637     0.277     0.082     0.004     1.000     1.000     1.000  71
     0.874    -0.709     0.211    -0.427     0.465     0.886     1.443     0.789     0.398     1.443     0.789     0.398     0.807     0.002     0.145     0.047     1.000     1.000     1.000  71
     0.574    -0.392     1.423    -0.916    -0.465     0.835     1.443     0.789     0.398     1.443     0.789     0.398     0.488     0.372     0.003     0.137     1.000     1.000     1.000  71
     0.983     0.160     2.567    -0.566     0.288     0.809     1.443     0.789     0.398     1.443     0.789     0.398     0.801     0.106     0.000     0.094     1.000     1.000     1.000  71
     0.602    -1.476    -0.259     0.586    -0.161     0.271     1.443     0.789     0.398     1.443     0.789     0.398     0.881     0.091     0.027     0.001     1.000     1.000     1.000  71
    -0.720     0.241     0.348    -1.677    -1.074     2.481     1.443     0.789     0.398     1.443     0.789     0.398     0.012     0.077     0.002     0.908     1.000     4.000     4.000  71
     0.179     0.461     0.240    -1.425    -0.684     2.474     1.443     0.789     0.398     1.443     0.789     0.398     0.032     0.052     0.007     0.910     1.000     4.000     4.000  71
     1.964     0.198    -1.217     0.283     0.040     0.630     1.443     0.789     0.398     1.443     0.789     0.398     0.827     0.041     0.127     0.004     1.000     1.000     1.000 133
     0.629     0.085    -1.188    -0.520     0.805    -0.055     1.443     0.789     0.398     1.443     0.789     0.398     0.492     0.000     0.474     0.034     1.000     1.000     1.000 133
     0.820     1.888     0.220    -0.972     0.376     0.406     1.443     0.789     0.398     1.443     0.789     0.398     0.336     0.001     0.256     0.407     1.000     4.000     4.000 133
     0.602    -1.036    -1.041     0.936     0.095    -0.401     1.443     0.789     0.398     1.443     0.789     0.398     0.942     0.025     0.032     0.000     1.000     1.000     1.000 133
    -0.829    -1.578    -0.386    -0.268     1.300    -0.145     1.443     0.789     0.398     1.443     0.789     0.398     0.476     0.000     0.499     0.025     1.000     3.000     3.000 133
    -1.088    -0.832    -0.709    -0.278     1.697    -0.837     1.443     0.789     0.398     1.443     0.789     0.398     0.112     0.000     0.880     0.007     1.000     3.000     3.000 133
    -0.938     0.455    -1.295     0.689     2.850     0.457     1.443     0.789     0.398     1.443     0.789     0.398     0.000     0.000     1.000     0.000     1.000     3.000     3.000 133
    -0.842     0.091     0.025    -1.790    -0.123    -0.555     1.443     0.789     0.398     1.443     0.789     0.398     0.528     0.039     0.061     0.371     1.000     1.000     1.000 133
     0.561     2.210     0.475    -1.471    -0.746     1.571     1.443     0.789     0.398     1.443     0.789     0.398     0.025     0.044     0.009     0.922     1.000     4.000     4.000 133
    -1.333     1.298     1.198    -1.348    -0.686     1.411     1.443     0.789     0.398     1.443     0.789     0.398     0.040     0.096     0.001     0.862     1.000     4.000     4.000  38
    -1.292     0.026     0.328     0.921    -0.368     0.361     1.443     0.789     0.398     1.443     0.789     0.398     0.810     0.169     0.019     0.002     1.000     1.000     1.000  38
    -0.352     0.557     0.582    -0.566    -0.209     0.771     1.443     0.789     0.398     1.443     0.789     0.398     0.633     0.042     0.058     0.266     1.000     1.000     1.000  38
    -0.897     0.294     0.748     0.401    -0.767     0.316     1.443     0.789     0.398     1.443     0.789     0.398     0.573     0.400     0.014     0.013     1.000     1.000     1.000  38
     1.078     0.203    -0.591    -0.046    -0.353     1.680     1.443     0.789     0.398     1.443     0.789     0.398     0.640     0.125     0.145     0.090     1.000     1.000     1.000  38
    -0.652     0.305    -0.317     0.057    -0.876     0.386     1.443     0.789     0.398     1.443     0.789     0.398     0.576     0.278     0.097     0.050     1.000     1.000     1.000  38
     0.479    -0.607     0.377     0.355    -0.393     0.905     1.443     0.789     0.398     1.443     0.789     0.398     0.802     0.161     0.029     0.008     1.000     1.000     1.000  38
     0.302     0.927     0.240    -1.554    -1.069     0.348     1.443     0.789     0.398     1.443     0.789     0.398     0.215     0.267     0.064     0.455     1.000     4.000     4.000  38
     0.179    -0.119     1.296     0.072    -0.018     1.065     1.443     0.789     0.398     1.443     0.789     0.398     0.896     0.060     0.009     0.036     1.000     1.000     1.000  38
     0.029    -0.870     0.426    -0.329    -0.077    -0.561     1.443     0.789     0.398     1.443     0.789     0.398     0.903     0.045     0.029     0.023     1.000     1.000     1.000  56
     0.642    -1.750     0.308     0.700    -0.304    -0.574     1.443     0.789     0.398     1.443     0.789     0.398     0.728     0.266     0.006     0.000     1.000     1.000     1.000  56
     0.711    -1.669     0.260     0.766    -0.115    -1.311     1.443     0.789     0.398     1.443     0.789     0.398     0.822     0.172     0.006     0.000     1.000     1.000     1.000  56
     0.397    -0.553     1.228    -0.597    -0.757     1.494     1.443     0.789     0.398     1.443     0.789     0.398     0.281     0.573     0.003     0.143     1.000     2.000     2.000  56
     1.228     0.053    -0.327    -0.633    -0.408     1.565     1.443     0.789     0.398     1.443     0.789     0.398     0.518     0.140     0.123     0.219     1.000     1.000     1.000  56
    -0.011    -0.988     0.054     0.921    -0.199     0.540     1.443     0.789     0.398     1.443     0.789     0.398     0.893     0.085     0.021     0.001     1.000     1.000     1.000  56
    -1.701     0.042     1.345     0.869    -1.461    -0.939     1.443     0.789     0.398     1.443     0.789     0.398     0.070     0.929     0.000     0.000     1.000     2.000     2.000  56
    -0.979    -2.222     0.494    -0.597    -0.677     1.277     1.443     0.789     0.398     1.443     0.789     0.398     0.180     0.659     0.002     0.159     1.000     2.000     2.000  56
     0.874    -0.070    -0.181    -0.062    -0.304     1.571     1.443     0.789     0.398     1.443     0.789     0.398     0.712     0.101     0.112     0.075     1.000     1.000     1.000  56
    -0.406    -1.079     0.612    -0.473    -0.221    -0.760     1.443     0.789     0.398     1.443     0.789     0.398     0.825     0.123     0.014     0.038     1.000     1.000     1.000  59
    -0.080    -0.135     1.374    -0.304    -0.655     1.072     1.443     0.789     0.398     1.443     0.789     0.398     0.436     0.471     0.003     0.090     1.000     2.000     2.000  59
    -0.870     0.359    -0.278    -0.880     1.208     0.175     1.443     0.789     0.398     1.443     0.789     0.398     0.180     0.000     0.724     0.096     1.000     3.000     3.000  59
    -0.679     0.488     0.396    -0.705    -0.955    -0.645     1.443     0.789     0.398     1.443     0.789     0.398     0.426     0.380     0.039     0.155     1.000     1.000     1.000  59
     1.119     1.024    -0.787     1.178     1.149     0.316     1.443     0.789     0.398     1.443     0.789     0.398     0.392     0.000     0.608     0.000     1.000     3.000     3.000  59
     0.370    -0.419     0.084    -0.427     0.017    -0.664     1.443     0.789     0.398     1.443     0.789     0.398     0.882     0.019     0.074     0.025     1.000     1.000     1.000  59
    -1.346     0.885    -0.053    -0.401     0.376    -1.247     1.443     0.789     0.398     1.443     0.789     0.398     0.710     0.003     0.150     0.137     1.000     1.000     1.000  59
     1.269    -0.001    -0.200     0.689     1.164    -0.004     1.443     0.789     0.398     1.443     0.789     0.398     0.479     0.000     0.520     0.000     1.000     3.000     3.000  59
     0.438    -0.011     0.748    -0.370    -0.741     1.123     1.443     0.789     0.398     1.443     0.789     0.398     0.502     0.366     0.024     0.107     1.000     1.000     1.000  59
     1.119     0.611     0.162     0.972    -0.934     1.257     1.443     0.789     0.398     1.443     0.789     0.398     0.407     0.560     0.031     0.001     1.000     2.000     2.000  80
    -0.161     1.893    -0.845     1.502    -0.929     0.470     1.443     0.789     0.398     1.443     0.789     0.398     0.424     0.525     0.050     0.000     1.000     2.000     2.000  80
    -1.455     0.863    -0.132    -1.317    -0.793    -0.568     1.443     0.789     0.398     1.443     0.789     0.398     0.231     0.217     0.043     0.510     1.000     4.000     4.000  80
    -1.455     0.429    -0.816     1.003    -0.546     0.719     1.443     0.789     0.398     1.443     0.789     0.398     0.672     0.281     0.044     0.003     1.000     1.000     1.000  80
    -0.175     1.131    -0.865     1.312    -1.081    -0.324     1.443     0.789     0.398     1.443     0.789     0.398     0.439     0.519     0.042     0.000     1.000     2.000     2.000  80
     0.111     0.123    -1.530    -0.839     0.204     1.398     1.443     0.789     0.398     1.443     0.789     0.398     0.387     0.005     0.120     0.489     1.000     4.000     4.000  80
    -1.946     0.525    -2.332     0.617    -1.453     1.763     1.443     0.789     0.398     1.443     0.789     0.398     0.035     0.937     0.001     0.026     1.000     2.000     2.000  80
    -0.856    -0.500     0.025     1.142    -1.413     1.193     1.443     0.789     0.398     1.443     0.789     0.398     0.227     0.758     0.014     0.001     1.000     2.000     2.000  80
    -2.491     0.557    -1.628    -0.648    -1.494     0.521     1.443     0.789     0.398     1.443     0.789     0.398     0.050     0.585     0.012     0.353     1.000     2.000     2.000  80
    -0.338    -1.717    -0.464     1.127    -0.950    -0.613     1.443     0.789     0.398     1.443     0.789     0.398     0.267     0.729     0.003     0.000     1.000     2.000     2.000  40
     0.234    -2.919    -0.611     0.432    -0.668     0.655     1.443     0.789     0.398     1.443     0.789     0.398     0.191     0.805     0.002     0.003     1.000     2.000     2.000  40
    -1.660    -1.599    -1.090     1.260    -0.042    -0.722     1.443     0.789     0.398     1.443     0.789     0.398     0.806     0.188     0.006     0.000     1.000     1.000     1.000  40
    -0.679    -2.597     0.387     0.988    -0.634     2.474     1.443     0.789     0.398     1.443     0.789     0.398     0.064     0.933     0.000     0.002     1.000     2.000     2.000  40
     0.329     0.418    -0.591     1.168    -0.603     0.988     1.443     0.789     0.398     1.443     0.789     0.398     0.706     0.238     0.055     0.001     1.000     1.000     1.000  40
    -0.515    -1.090    -1.325     0.946     1.562     0.034     1.443     0.789     0.398     1.443     0.789     0.398     0.384     0.000     0.615     0.000     1.000     3.000     3.000  40
     0.029    -2.045    -1.989    -0.211    -0.333     1.193     1.443     0.789     0.398     1.443     0.789     0.398     0.427     0.476     0.006     0.091     1.000     2.000     2.000  40
    -0.175    -1.691    -0.855     0.525    -0.037     0.764     1.443     0.789     0.398     1.443     0.789     0.398     0.897     0.064     0.033     0.006     1.000     1.000     1.000  40
    -0.216    -0.972    -0.748     1.296    -0.243     1.450     1.443     0.789     0.398     1.443     0.789     0.398     0.813     0.165     0.022     0.000     1.000     1.000     1.000  40
     0.111    -2.157     0.641     0.473    -1.372     0.681     1.443     0.789     0.398     1.443     0.789     0.398     0.094     0.904     0.001     0.001     1.000     2.000     2.000  40
     0.888    -1.122    -0.298     2.371    -1.438    -0.747     1.443     0.789     0.398     1.443     0.789     0.398     0.075     0.925     0.000     0.000     1.000     2.000     2.000  49
    -0.134    -1.626    -1.207     1.445    -1.286     0.169     1.443     0.789     0.398     1.443     0.789     0.398     0.142     0.856     0.002     0.000     1.000     2.000     2.000  49
    -0.556    -1.707     1.707    -1.065    -1.739    -0.664     1.443     0.789     0.398     1.443     0.789     0.398     0.029     0.950     0.000     0.020     1.000     2.000     2.000  49
    -1.837    -1.133    -1.237    -0.324    -0.890     2.666     1.443     0.789     0.398     1.443     0.789     0.398     0.031     0.436     0.002     0.530     1.000     4.000     4.000  49
    -0.801    -1.310    -1.217    -0.736    -1.519    -0.177     1.443     0.789     0.398     1.443     0.789     0.398     0.166     0.707     0.026     0.101     1.000     2.000     2.000  49
     0.901    -1.084    -0.669     0.345    -0.819     0.137     1.443     0.789     0.398     1.443     0.789     0.398     0.499     0.470     0.029     0.002     1.000     1.000     1.000  49
     1.296    -1.921    -0.757     0.170    -1.355    -0.850     1.443     0.789     0.398     1.443     0.789     0.398     0.102     0.893     0.004     0.001     1.000     2.000     2.000  49
    -0.815    -0.575    -0.885     1.178    -1.234     0.732     1.443     0.789     0.398     1.443     0.789     0.398     0.290     0.693     0.017     0.000     1.000     2.000     2.000  49
     1.419    -2.350     2.548     1.219    -1.426     0.297     1.443     0.789     0.398     1.443     0.789     0.398     0.002     0.998     0.000     0.000     1.000     2.000     2.000  49
     0.561    -2.050     0.172     2.407    -1.386     0.278     1.443     0.789     0.398     1.443     0.789     0.398     0.038     0.962     0.000     0.000     1.000     2.000     2.000  49
    -0.052     0.370     1.413     0.375    -0.852     0.105     1.443     0.789     0.398     1.443     0.789     0.398     0.400     0.592     0.002     0.005     1.000     2.000     2.000 118
    -0.352     0.117    -0.640     0.833    -0.538    -1.464     1.443     0.789     0.398     1.443     0.789     0.398     0.714     0.258     0.027     0.001     1.000     1.000     1.000 118
    -0.107     0.718     0.455    -0.797     0.946     0.566     1.443     0.789     0.398     1.443     0.789     0.398     0.393     0.000     0.424     0.183     1.000     3.000     3.000 118
    -0.148     1.786     1.589     0.273    -0.282    -0.126     1.443     0.789     0.398     1.443     0.789     0.398     0.719     0.234     0.004     0.043     1.000     1.000     1.000 118
    -0.815    -0.124     2.352    -0.242    -0.615    -0.318     1.443     0.789     0.398     1.443     0.789     0.398     0.161     0.827     0.000     0.012     1.000     2.000     2.000 118
    -1.128    -0.183     1.052    -1.019    -1.016     2.128     1.443     0.789     0.398     1.443     0.789     0.398     0.043     0.295     0.001     0.661     1.000     4.000     4.000 118
     0.043     0.144     0.181    -1.477     0.429    -1.202     1.443     0.789     0.398     1.443     0.789     0.398     0.699     0.002     0.131     0.167     1.000     1.000     1.000 118
    -1.360     0.225     1.540    -0.864    -0.082     1.046     1.443     0.789     0.398     1.443     0.789     0.398     0.365     0.079     0.002     0.553     1.000     4.000     4.000 118
    -0.297     0.412     0.807    -1.384     2.415     0.354     1.443     0.789     0.398     1.443     0.789     0.398     0.003     0.000     0.991     0.006     1.000     3.000     3.000 118
    -0.284     0.708    -0.288    -0.792     2.033     0.034     1.443     0.789     0.398     1.443     0.789     0.398     0.005     0.000     0.992     0.003     1.000     3.000     3.000 118
    -0.434     0.144     2.157     0.072     0.469    -0.766     1.443     0.789     0.398     1.443     0.789     0.398     0.972     0.013     0.001     0.014     1.000     1.000     1.000 120
     0.138     0.364     0.700    -1.312     0.855    -0.292     1.443     0.789     0.398     1.443     0.789     0.398     0.607     0.000     0.217     0.176     1.000     1.000     1.000 120
    -0.311     0.209     0.612    -0.978     1.872    -0.043     1.443     0.789     0.398     1.443     0.789     0.398     0.047     0.000     0.933     0.020     1.000     3.000     3.000 120
    -0.039     0.611     0.191    -0.792     1.043    -0.267     1.443     0.789     0.398     1.443     0.789     0.398     0.353     0.000     0.575     0.072     1.000     3.000     3.000 120
    -0.257     1.271     0.132    -1.014     3.316     0.034     1.443     0.789     0.398     1.443     0.789     0.398     0.000     0.000     1.000     0.000     1.000     3.000     3.000 120
    -0.556    -0.172     0.387    -0.957     0.608    -0.491     1.443     0.789     0.398     1.443     0.789     0.398     0.728     0.000     0.144     0.128     1.000     1.000     1.000 120
     0.152    -0.054    -0.181     0.190     1.766    -0.216     1.443     0.789     0.398     1.443     0.789     0.398     0.054     0.000     0.946     0.001     1.000     3.000     3.000 120
     0.370     0.101     0.455     0.118     1.387     0.585     1.443     0.789     0.398     1.443     0.789     0.398     0.306     0.000     0.687     0.006     1.000     3.000     3.000 120
     0.479    -0.054     0.807     0.129     1.229    -1.055     1.443     0.789     0.398     1.443     0.789     0.398     0.760     0.000     0.236     0.004     1.000     1.000     1.000 120
     0.179     1.131     0.572    -1.086     0.126    -0.773     1.443     0.789     0.398     1.443     0.789     0.398     0.653     0.010     0.087     0.251     1.000     1.000     1.000 120
    -0.638    -0.854     1.736     0.154    -0.972    -0.395     1.443     0.789     0.398     1.443     0.789     0.398     0.143     0.855     0.000     0.003     1.000     2.000     2.000   4
    -1.088    -0.054    -0.611     0.026    -0.085     0.777     1.443     0.789     0.398     1.443     0.789     0.398     0.777     0.029     0.119     0.076     1.000     1.000     1.000   4
     2.005    -1.020    -0.533    -0.010    -0.141     2.045     1.443     0.789     0.398     1.443     0.789     0.398     0.639     0.264     0.058     0.039     1.000     1.000     1.000   4
     0.615     1.099    -0.112    -0.962     0.243     2.404     1.443     0.789     0.398     1.443     0.789     0.398     0.070     0.001     0.052     0.877     1.000     4.000     4.000   4
    -0.570    -0.280    -0.405    -0.628     0.279     3.435     1.443     0.789     0.398     1.443     0.789     0.398     0.015     0.001     0.004     0.980     1.000     4.000     4.000   4
    -0.992     0.563     0.592    -2.042    -0.314     2.923     1.443     0.789     0.398     1.443     0.789     0.398     0.005     0.009     0.000     0.986     1.000     4.000     4.000   4
     1.473     1.797     0.416    -0.278    -0.884     1.469     1.443     0.789     0.398     1.443     0.789     0.398     0.229     0.471     0.059     0.241     1.000     2.000     2.000   4
     1.255     0.219     0.044    -0.340    -0.747     1.578     1.443     0.789     0.398     1.443     0.789     0.398     0.426     0.378     0.076     0.119     1.000     1.000     1.000   4
     0.738     0.927     0.465     0.098    -0.433     0.963     1.443     0.789     0.398     1.443     0.789     0.398     0.738     0.139     0.075     0.048     1.000     1.000     1.000   4
     0.806     1.292     0.211    -0.571     1.022     4.575     1.443     0.789     0.398     1.443     0.789     0.398     0.000     0.000     0.001     0.999     1.000     4.000     4.000   4
    -0.052     0.192     0.123    -1.271    -0.777     1.898     1.443     0.789     0.398     1.443     0.789     0.398     0.101     0.110     0.021     0.768     1.000     4.000     4.000  33
     1.378    -0.709     1.844    -0.715    -0.674     0.457     1.443     0.789     0.398     1.443     0.789     0.398     0.169     0.818     0.000     0.012     1.000     2.000     2.000  33
     0.588     0.965     0.162    -1.034    -1.074     3.224     1.443     0.789     0.398     1.443     0.789     0.398     0.005     0.050     0.002     0.944     1.000     4.000     4.000  33
     1.991    -0.119     1.042    -1.893    -0.969     1.719     1.443     0.789     0.398     1.443     0.789     0.398     0.053     0.858     0.001     0.088     1.000     2.000     2.000  33
    -1.523     1.271     1.071    -0.329    -1.578     2.487     1.443     0.789     0.398     1.443     0.789     0.398     0.011     0.223     0.001     0.765     1.000     4.000     4.000  33
     0.629     0.632     0.211    -1.219     0.330     3.076     1.443     0.789     0.398     1.443     0.789     0.398     0.019     0.001     0.008     0.973     1.000     4.000     4.000  33
     0.751     0.944    -0.034    -0.890    -0.683     1.482     1.443     0.789     0.398     1.443     0.789     0.398     0.244     0.132     0.089     0.536     1.000     4.000     4.000  33
     0.901    -0.070    -0.288    -0.659     0.186     0.854     1.443     0.789     0.398     1.443     0.789     0.398     0.680     0.006     0.217     0.097     1.000     1.000     1.000  33
    -0.543    -2.136     0.367    -1.312    -0.786    -0.216     1.443     0.789     0.398     1.443     0.789     0.398     0.206     0.695     0.003     0.096     1.000     2.000     2.000  33
    -0.584    -1.052    -1.012    -0.381    -0.108    -0.062     1.443     0.789     0.398     1.443     0.789     0.398     0.825     0.047     0.065     0.062     1.000     1.000     1.000  33
    -0.039     1.212     1.638    -1.296     1.074     0.290     1.443     0.789     0.398     1.443     0.789     0.398     0.424     0.000     0.041     0.535     1.000     4.000     4.000  57
    -0.080     1.223    -0.200    -0.746    -0.542     0.214     1.443     0.789     0.398     1.443     0.789     0.398     0.435     0.076     0.151     0.338     1.000     1.000     1.000  57
     1.255     1.078     1.716    -0.695    -0.638     0.117     1.443     0.789     0.398     1.443     0.789     0.398     0.307     0.631     0.001     0.061     1.000     2.000     2.000  57
     3.476     1.212     3.389     1.348    -1.467    -0.485     1.443     0.789     0.398     1.443     0.789     0.398     0.000     1.000     0.000     0.000     1.000     2.000     2.000  57
    -0.379     0.493     1.521    -0.864    -0.318    -0.388     1.443     0.789     0.398     1.443     0.789     0.398     0.621     0.202     0.003     0.174     1.000     1.000     1.000  57
     0.084     0.311     0.113    -0.314    -1.116    -1.400     1.443     0.789     0.398     1.443     0.789     0.398     0.394     0.535     0.039     0.031     1.000     2.000     2.000  57
     0.043    -0.864     2.939     0.504    -1.251    -1.894     1.443     0.789     0.398     1.443     0.789     0.398     0.003     0.997     0.000     0.000     1.000     2.000     2.000  57
    -0.679     0.622     1.042    -0.777    -0.410    -0.632     1.443     0.789     0.398     1.443     0.789     0.398     0.620     0.178     0.013     0.189     1.000     1.000     1.000  57
     0.247     0.257     3.672    -0.242    -0.882     0.675     1.443     0.789     0.398     1.443     0.789     0.398     0.003     0.996     0.000     0.001     1.000     2.000     2.000  57
    -0.597     1.523     3.193    -0.900    -0.986     0.476     1.443     0.789     0.398     1.443     0.789     0.398     0.008     0.953     0.000     0.038     1.000     2.000     2.000  57
    -0.134    -0.923     1.325     0.437    -0.787     0.175     1.443     0.789     0.398     1.443     0.789     0.398     0.342     0.655     0.001     0.002     1.000     2.000     2.000  75
     0.329    -1.556     0.103    -0.453    -0.771     1.379     1.443     0.789     0.398     1.443     0.789     0.398     0.344     0.539     0.017     0.101     1.000     2.000     2.000  75
    -0.080    -0.950     0.064    -0.340     0.059     0.867     1.443     0.789     0.398     1.443     0.789     0.398     0.831     0.018     0.073     0.077     1.000     1.000     1.000  75
     0.329     0.182     0.220    -1.862    -0.125     2.519     1.443     0.789     0.398     1.443     0.789     0.398     0.044     0.012     0.008     0.937     1.000     4.000     4.000  75
    -0.774     0.729    -0.836    -0.962     0.303     1.373     1.443     0.789     0.398     1.443     0.789     0.398     0.186     0.001     0.137     0.676     1.000     4.000     4.000  75
     0.670     0.493     0.064    -1.960     0.027     1.827     1.443     0.789     0.398     1.443     0.789     0.398     0.154     0.010     0.048     0.788     1.000     4.000     4.000  75
    -0.025    -0.510     0.201    -1.101    -0.974    -0.606     1.443     0.789     0.398     1.443     0.789     0.398     0.403     0.460     0.032     0.105     1.000     2.000     2.000  75
    -0.366    -2.130     1.521    -2.053    -0.941    -0.824     1.443     0.789     0.398     1.443     0.789     0.398     0.029     0.955     0.000     0.016     1.000     2.000     2.000  75
     2.468    -1.063    -2.273     1.193    -1.693    -1.317     1.443     0.789     0.398     1.443     0.789     0.398     0.009     0.991     0.000     0.000     1.000     2.000     2.000  75
     1.215     0.734     0.191    -0.381     0.313     2.020     1.443     0.789     0.398     1.443     0.789     0.398     0.483     0.005     0.188     0.324     1.000     1.000     1.000  75
    -0.134    -0.660     0.876     1.903    -0.250    -0.299     1.443     0.789     0.398     1.443     0.789     0.398     0.751     0.248     0.001     0.000     1.000     1.000     1.000  58
    -0.297     0.128     0.514     0.087     0.079    -0.683     1.443     0.789     0.398     1.443     0.789     0.398     0.930     0.015     0.044     0.012     1.000     1.000     1.000  58
    -0.379     0.364     3.555     0.638    -1.017     0.085     1.443     0.789     0.398     1.443     0.789     0.398     0.003     0.996     0.000     0.000     1.000     2.000     2.000  58
    -0.188     0.536     4.396     0.262    -1.273     0.534     1.443     0.789     0.398     1.443     0.789     0.398     0.000     1.000     0.000     0.000     1.000     2.000     2.000  58
     0.506     0.402     1.716     0.859    -0.890    -0.055     1.443     0.789     0.398     1.443     0.789     0.398     0.233     0.766     0.000     0.000     1.000     2.000     2.000  58
    -0.502     0.429     3.007    -0.664    -0.678    -0.369     1.443     0.789     0.398     1.443     0.789     0.398     0.037     0.951     0.000     0.012     1.000     2.000     2.000  58
    -1.823     0.944     1.990    -0.154    -0.898    -1.496     1.443     0.789     0.398     1.443     0.789     0.398     0.051     0.936     0.000     0.013     1.000     2.000     2.000  58
     2.059     0.756    -0.386     0.221     0.730     1.110     1.443     0.789     0.398     1.443     0.789     0.398     0.517     0.000     0.476     0.007     1.000     1.000     1.000  58
    -1.660    -0.489     0.758     1.651    -0.866    -0.030     1.443     0.789     0.398     1.443     0.789     0.398     0.205     0.795     0.001     0.000     1.000     2.000     2.000  58
    -1.360    -2.189    -0.347     1.373    -1.260    -0.408     1.443     0.789     0.398     1.443     0.789     0.398     0.066     0.934     0.000     0.000     1.000     2.000     2.000  58
     0.016     2.692    -1.481    -0.623     0.521    -1.240     1.443     0.789     0.398     1.443     0.789     0.398     0.213     0.001     0.190     0.597     1.000     4.000     4.000  65
    -0.366     1.013    -0.004     0.242    -0.694    -1.061     1.443     0.789     0.398     1.443     0.789     0.398     0.661     0.258     0.063     0.018     1.000     1.000     1.000  65
     0.751    -0.709     1.218    -0.314    -1.293    -2.054     1.443     0.789     0.398     1.443     0.789     0.398     0.068     0.929     0.000     0.003     1.000     2.000     2.000  65
     0.316     1.587     0.172    -0.283    -0.122    -0.529     1.443     0.789     0.398     1.443     0.789     0.398     0.715     0.027     0.154     0.104     1.000     1.000     1.000  65
     0.602     0.080    -0.894    -0.216    -1.107    -1.125     1.443     0.789     0.398     1.443     0.789     0.398     0.403     0.515     0.064     0.018     1.000     2.000     2.000  65
    -1.237     1.153     0.299     0.103    -0.572    -0.696     1.443     0.789     0.398     1.443     0.789     0.398     0.655     0.241     0.047     0.057     1.000     1.000     1.000  65
    -0.747     3.572     1.218    -0.350     0.193     0.886     1.443     0.789     0.398     1.443     0.789     0.398     0.023     0.002     0.002     0.972     1.000     4.000     4.000  65
     0.207     0.616     0.269     0.458    -1.460     0.451     1.443     0.789     0.398     1.443     0.789     0.398     0.382     0.528     0.080     0.010     1.000     2.000     2.000  65
    -1.237     3.631     0.465    -0.792    -1.081     0.611     1.443     0.789     0.398     1.443     0.789     0.398     0.003     0.030     0.002     0.965     1.000     4.000     4.000  65
