     1.378    -0.709     1.844    -0.715    -0.674     0.457     0.708     0.021     0.019     0.810     0.071     0.011     0.000     0.006     0.002     0.007     0.000     0.054     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000  33
     0.588     0.965     0.162    -1.034    -1.074     3.224     0.319     0.000     0.462     0.016     0.443     0.000     0.000     0.000     0.019     0.000     0.000     0.044     0.016     0.000     0.000     0.000     0.000     1.000     4.000     4.000  33
     1.991    -0.119     1.042    -1.893    -0.969     1.719     1.064     0.000     0.077     0.071     0.773     0.000     0.000     0.000     0.018     0.001     0.000     0.040     0.019     0.000     0.000     0.000     0.000     1.000     4.000     4.000  33
    -1.523     1.271     1.071    -0.329    -1.578     2.487    -0.495     0.000     0.301     0.554     0.065     0.000     0.000     0.012     0.007     0.000     0.000     0.060     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000  33
     0.629     0.632     0.211    -1.219     0.330     3.076     0.186     0.000     0.535     0.000     0.385     0.000     0.000     0.000     0.019     0.006     0.000     0.006     0.048     0.000     0.000     0.000     0.000     1.000     2.000     2.000  33
     0.751     0.944    -0.034    -0.890    -0.683     1.482    -0.064     0.006     0.632     0.044     0.238     0.002     0.000     0.001     0.016     0.013     0.000     0.046     0.002     0.000     0.000     0.000     0.000     1.000     2.000     2.000  33
     0.901    -0.070    -0.288    -0.659     0.186     0.854    -0.388     0.050     0.794     0.007     0.070     0.013     0.000     0.000     0.005     0.055     0.000     0.006     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  33
    -0.543    -2.136     0.367    -1.312    -0.786    -0.216    -0.830     0.012     0.313     0.595     0.001     0.003     0.000     0.016     0.000     0.001     0.000     0.060     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000  33
    -0.584    -1.052    -1.012    -0.381    -0.108    -0.062    -0.745     0.018     0.879     0.022     0.002     0.016     0.000     0.002     0.001     0.026     0.000     0.035     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000  33
    -0.039     1.212     1.638    -1.296     1.074     0.290     2.443     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.997     0.000     0.000     0.000     0.000     3.000     4.000    12.000  57
    -0.080     1.223    -0.200    -0.746    -0.542     0.214     1.464     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.073     0.000     0.005     0.922     0.000     0.000     0.000     0.000     3.000     4.000    12.000  57
     1.255     1.078     1.716    -0.695    -0.638     0.117     1.442     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.300     0.000     0.310     0.389     0.000     0.000     0.000     0.000     3.000     4.000    12.000  57
     3.476     1.212     3.389     1.348    -1.467    -0.485     0.410     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  57
    -0.379     0.493     1.521    -0.864    -0.318    -0.388     1.118     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.787     0.000     0.154     0.058     0.000     0.000     0.000     0.000     3.000     1.000     9.000  57
     0.084     0.311     0.113    -0.314    -1.116    -1.400     0.974     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.540     0.000     0.319     0.140     0.000     0.000     0.000     0.000     3.000     1.000     9.000  57
     0.043    -0.864     2.939     0.504    -1.251    -1.894    -0.340     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  57
    -0.679     0.622     1.042    -0.777    -0.410    -0.632     1.815     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.270     0.000     0.014     0.716     0.000     0.000     0.000     0.000     3.000     4.000    12.000  57
     0.247     0.257     3.672    -0.242    -0.882     0.675     0.256     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  57
    -0.597     1.523     3.193    -0.900    -0.986     0.476     0.362     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.999     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  57
    -0.134    -0.923     1.325     0.437    -0.787     0.175     2.230     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.176     0.000     0.040     0.783     0.000     0.000     0.000     0.000     3.000     4.000    12.000  75
     0.329    -1.556     0.103    -0.453    -0.771     1.379     1.384     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.120     0.000     0.146     0.734     0.000     0.000     0.000     0.000     3.000     4.000    12.000  75
    -0.080    -0.950     0.064    -0.340     0.059     0.867     0.006     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.878     0.000     0.117     0.005     0.000     0.000     0.000     0.000     3.000     1.000     9.000  75
     0.329     0.182     0.220    -1.862    -0.125     2.519     4.965     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     2.000    10.000  75
    -0.774     0.729    -0.836    -0.962     0.303     1.373     3.720     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.001     0.000     0.000     0.000     0.000     3.000     2.000    10.000  75
     0.670     0.493     0.064    -1.960     0.027     1.827     1.426     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.000     0.001     0.989     0.000     0.000     0.000     0.000     3.000     4.000    12.000  75
    -0.025    -0.510     0.201    -1.101    -0.974    -0.606     1.687     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.184     0.000     0.034     0.781     0.000     0.000     0.000     0.000     3.000     4.000    12.000  75
    -0.366    -2.130     1.521    -2.053    -0.941    -0.824    -0.186     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.000     0.996     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  75
     2.468    -1.063    -2.273     1.193    -1.693    -1.317    -0.085     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  75
     1.215     0.734     0.191    -0.381     0.313     2.020     4.284     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     3.000     2.000    10.000  75
    -0.134    -0.660     0.876     1.903    -0.250    -0.299    -0.452     0.000     0.000     0.000     0.000     0.731     0.000     0.266     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000  58
    -0.297     0.128     0.514     0.087     0.079    -0.683    -0.867     0.000     0.000     0.000     0.000     0.976     0.000     0.017     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     1.000     5.000  58
    -0.379     0.364     3.555     0.638    -1.017     0.085    -0.452     0.000     0.000     0.000     0.000     0.001     0.000     0.999     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  58
    -0.188     0.536     4.396     0.262    -1.273     0.534    -0.984     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  58
     0.506     0.402     1.716     0.859    -0.890    -0.055    -1.139     0.000     0.000     0.000     0.000     0.133     0.000     0.867     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  58
    -0.502     0.429     3.007    -0.664    -0.678    -0.369    -1.160     0.000     0.000     0.000     0.000     0.008     0.000     0.992     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  58
    -1.823     0.944     1.990    -0.154    -0.898    -1.496    -1.256     0.000     0.000     0.000     0.000     0.012     0.000     0.988     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  58
     2.059     0.756    -0.386     0.221     0.730     1.110    -0.702     0.000     0.000     0.000     0.000     0.317     0.000     0.001     0.682     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     4.000     8.000  58
    -1.660    -0.489     0.758     1.651    -0.866    -0.030    -0.596     0.000     0.000     0.000     0.000     0.134     0.000     0.864     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  58
    -1.360    -2.189    -0.347     1.373    -1.260    -0.408    -1.139     0.000     0.000     0.000     0.000     0.010     0.000     0.990     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     7.000  58
     0.016     2.692    -1.481    -0.623     0.521    -1.240     1.868     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.998     0.000     0.000     0.000     0.001     3.000     4.000    12.000  65
    -0.366     1.013    -0.004     0.242    -0.694    -1.061     0.532     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.653     0.000     0.317     0.029     0.000     0.001     0.000     0.000     3.000     1.000     9.000  65
     0.751    -0.709     1.218    -0.314    -1.293    -2.054     0.192     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.040     0.000     0.958     0.000     0.000     0.000     0.001     0.000     3.000     3.000    11.000  65
     0.316     1.587     0.172    -0.283    -0.122    -0.529     0.830     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.683     0.000     0.031     0.285     0.000     0.001     0.000     0.000     3.000     1.000     9.000  65
     0.602     0.080    -0.894    -0.216    -1.107    -1.125    -0.058     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.185     0.000     0.812     0.002     0.000     0.001     0.000     0.000     3.000     3.000    11.000  65
    -1.237     1.153     0.299     0.103    -0.572    -0.696     1.325     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.384     0.000     0.074     0.540     0.000     0.001     0.000     0.000     3.000     4.000    12.000  65
    -0.747     3.572     1.218    -0.350     0.193     0.886     2.097     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.999     0.000     0.000     0.000     0.001     3.000     4.000    12.000  65
     0.207     0.616     0.269     0.458    -1.460     0.451    -0.362     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.120     0.000     0.878     0.001     0.001     0.000     0.000     0.000     3.000     3.000    11.000  65
    -1.237     3.631     0.465    -0.792    -1.081     0.611     1.102     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.032     0.967     0.000     0.001     0.000     0.001     3.000     4.000    12.000  65
    -0.352    -0.494    -1.207    -0.664    -0.294    -1.516    -0.112     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.423     0.000     0.574     0.001     0.000     0.001     0.000     0.000     3.000     3.000    11.000  65
     2.604    -0.092     0.973     0.823    -0.951    -0.055     0.623     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.037     0.000     0.960     0.003     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     0.356    -0.215     0.250     0.221    -1.183    -1.324    -0.276     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.156     0.000     0.844     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     0.370    -0.982     0.807     0.730    -1.117    -0.363    -0.255     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.082     0.000     0.918     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     1.759    -1.374     0.768     1.291    -1.394     1.174     0.091     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.995     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     0.642    -1.138    -0.102     0.941    -0.897     0.873    -0.133     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.086     0.000     0.913     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     2.400    -2.189     0.162     2.145    -1.045    -1.548    -0.681     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     0.016    -1.310    -0.523     2.690    -1.242    -1.714    -0.245     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.998     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     1.215    -0.736     0.504     1.106    -1.397    -0.337     0.447     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.104     0.000     0.893     0.002     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
     1.773    -0.709     0.260     2.315    -1.048    -1.234     0.394     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.000     0.987     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
    -1.387     0.353    -1.637    -1.080    -1.433    -0.305     0.426     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.037     0.000     0.931     0.032     0.000     0.000     0.000     0.000     3.000     3.000    11.000  66
    -1.741    -0.355     0.582     0.005    -0.808    -1.535    -0.159     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.439     0.113     0.447     0.000     4.000     3.000    15.000  67
    -0.842     0.777     0.123     0.509    -0.265    -0.356     1.942     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.002     0.248     0.008     0.742     4.000     4.000    16.000  67
    -0.338    -0.618     0.142    -0.190    -0.050    -1.003     1.325     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.096     0.786     0.036     0.081     4.000     2.000    14.000  67
    -1.660    -0.178    -1.432    -0.396    -0.391    -0.324     1.171     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.979     0.014     0.005     4.000     2.000    14.000  67
    -0.148    -0.215    -1.667     0.057     0.103    -1.227     1.639     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.905     0.004     0.088     4.000     2.000    14.000  67
    -0.175     0.370    -0.689    -0.309     0.358    -0.773     0.931     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.096     0.878     0.002     0.024     4.000     2.000    14.000  67
    -0.992    -0.618    -1.090     0.067     0.092    -1.349     1.166     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.976     0.006     0.007     4.000     2.000    14.000  67
    -0.979    -0.993    -0.327    -0.016     0.082    -0.978     0.309     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.304     0.681     0.014     0.000     4.000     2.000    14.000  67
    -1.305    -0.430    -1.461    -0.587     0.329    -0.843     0.591     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.020     0.977     0.002     0.000     4.000     2.000    14.000  67
     0.029    -0.473    -0.699     0.144    -0.920     0.149     0.149     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.203     0.698     0.098     0.000     4.000     2.000    14.000  67
     0.302     0.176     0.719    -0.206     1.252     0.092     0.607     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.885     0.000     0.000     0.115     0.000     0.000     0.000     0.000     3.000     1.000     9.000  96
     0.043    -0.344     2.020    -0.396    -0.157     1.661    -0.324     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.079     0.000     0.921     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  96
    -1.510     0.155     0.123    -0.329     1.131    -1.016    -0.085     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.992     0.000     0.000     0.008     0.000     0.000     0.000     0.000     3.000     1.000     9.000  96
     0.302     0.445     1.091     0.237     1.520     0.438    -0.473     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.997     0.000     0.000     0.003     0.000     0.000     0.000     0.000     3.000     1.000     9.000  96
     0.806     0.595     1.188    -0.278     0.053     0.297     0.591     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.920     0.000     0.057     0.023     0.000     0.000     0.000     0.000     3.000     1.000     9.000  96
     0.111     1.668     0.876    -0.648     1.378     0.348     1.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.090     0.000     0.000     0.910     0.000     0.000     0.000     0.000     3.000     4.000    12.000  96
     0.656     1.223    -0.220    -0.077     2.067     0.226     0.601     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.036     0.000     0.000     0.964     0.000     0.000     0.000     0.000     3.000     4.000    12.000  96
     0.888     0.101    -0.181    -0.525     0.073     0.149    -0.229     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.921     0.000     0.076     0.003     0.000     0.000     0.000     0.000     3.000     1.000     9.000  96
    -0.325     0.573    -0.229     0.113     0.425     1.398     1.964     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.000     0.000     0.993     0.000     0.000     0.000     0.000     3.000     4.000    12.000  96
     0.275    -0.167     1.247     0.453     1.200     0.764     0.729     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.902     0.000     0.000     0.098     0.000     0.000     0.000     0.000     3.000     1.000     9.000  96
    -1.183    -1.170    -0.092    -0.437    -0.720    -0.875     0.165     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.246     0.000     0.753     0.001     0.000     0.000     0.000     0.000     3.000     3.000    11.000  99
    -1.305     0.718    -0.757     0.267     0.109    -0.581     1.054     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.608     0.000     0.016     0.376     0.000     0.000     0.000     0.000     3.000     1.000     9.000  99
    -0.992     1.630    -0.366    -1.147    -0.257    -0.107     0.793     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.336     0.000     0.067     0.597     0.000     0.000     0.000     0.000     3.000     4.000    12.000  99
    -0.107     1.303     0.827    -1.446     0.881     0.207     1.384     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.078     0.000     0.000     0.922     0.000     0.000     0.000     0.000     3.000     4.000    12.000  99
    -0.761     0.015     1.638    -1.759    -0.968     0.425     0.192     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.046     0.000     0.954     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  99
    -0.080     1.217     1.619    -1.080    -0.768    -0.965    -0.202     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.086     0.000     0.914     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  99
     1.133    -0.500     2.127    -0.432    -0.768    -1.061    -0.745     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.000     0.991     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  99
    -0.420     1.839    -0.533    -1.543     0.746     0.604     1.804     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.999     0.000     0.000     0.000     0.000     3.000     4.000    12.000  99
    -0.120     1.523     0.572    -0.324     0.123    -0.453     0.048     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.939     0.000     0.052     0.009     0.000     0.000     0.000     0.000     3.000     1.000     9.000  99
    -0.393     1.276     0.054    -1.296     0.765    -0.145     0.820     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.410     0.000     0.000     0.590     0.000     0.000     0.000     0.000     3.000     4.000    12.000  99
     0.956    -0.628    -1.442    -1.533    -0.864    -1.266     0.016     0.003     0.846     0.132     0.019     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
    -0.284    -1.353    -0.220    -0.453    -0.409     0.226    -0.649     0.042     0.839     0.115     0.004     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
     0.179    -3.225    -0.278     0.005    -0.859     1.418    -0.016     0.000     0.904     0.093     0.003     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
     0.506    -1.320     1.345    -0.767    -0.729    -0.011    -0.090     0.049     0.057     0.885     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000   5
     0.411    -1.691    -1.168    -1.080     0.132     1.616     0.421     0.000     0.972     0.001     0.027     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
     1.514    -1.884     0.445     0.247    -0.475     0.335    -0.521     0.032     0.278     0.685     0.005     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     3.000     3.000   5
     2.740    -1.599    -1.530    -0.206    -0.744     0.207     0.160     0.000     0.637     0.340     0.023     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
    -1.169    -0.559    -1.002    -0.638    -0.075    -1.131     0.059     0.008     0.973     0.008     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
    -0.039    -2.104    -0.630    -0.304     0.223     0.547     0.043     0.003     0.984     0.002     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
    -0.243    -1.573    -0.229    -0.659     0.046    -0.331    -0.968     0.096     0.841     0.060     0.002     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
     0.343    -0.323    -0.572     0.982    -0.401     1.687    -0.282     0.003     0.963     0.024     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     2.000   5
    -0.243     0.557    -0.386    -0.803    -0.745    -0.587     1.868     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.044     0.000     0.003     0.953     0.000     0.000     0.000     0.000     3.000     4.000    12.000  79
    -1.006     0.203     1.042    -1.209    -1.015    -1.215     0.431     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.180     0.000     0.817     0.003     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
     0.343    -0.537     1.267    -0.242    -1.111    -0.715    -0.074     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.116     0.000     0.884     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
     0.479    -1.868     0.504     0.885    -1.730     1.981     0.229     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.993     0.003     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
     2.018    -1.277    -0.493    -0.659    -1.355     1.891     1.538     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.044     0.955     0.000     0.000     0.000     0.000     3.000     4.000    12.000  79
    -0.829    -0.505    -0.738    -0.211    -1.131    -0.798    -0.202     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.126     0.000     0.873     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
    -0.842    -1.395    -0.748    -0.751    -1.129     0.559    -0.441     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.030     0.000     0.970     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
    -1.074    -0.435    -0.269     0.134    -0.412    -1.298    -0.096     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.469     0.000     0.530     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
     0.016    -0.607    -0.552    -0.448     0.338    -1.119    -0.090     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.973     0.000     0.025     0.002     0.000     0.000     0.000     0.000     3.000     1.000     9.000  79
     0.179    -3.096     1.824     1.554    -1.596     0.521    -1.761     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
     2.400    -0.467     1.218    -0.571    -1.357     0.028    -0.553     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.000     0.995     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  79
     1.596    -0.473     1.267    -0.370    -0.196     1.885     0.884     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.274     0.000     0.534     0.192     0.000     0.000     0.000     0.000     3.000     3.000    11.000  70
     0.547    -0.387     0.690    -0.818     0.279     1.264     0.075     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.926     0.000     0.060     0.013     0.000     0.000     0.000     0.000     3.000     1.000     9.000  70
    -0.366    -0.666     1.384    -0.839     0.169     0.963     0.639     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.884     0.000     0.094     0.022     0.000     0.000     0.000     0.000     3.000     1.000     9.000  70
     1.310    -0.998    -0.004    -0.761     0.075    -0.209     0.080     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.868     0.000     0.127     0.005     0.000     0.000     0.000     0.000     3.000     1.000     9.000  70
     0.043    -0.848     2.127    -0.314    -0.051     0.694    -0.425     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.148     0.000     0.852     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  70
    -0.352    -1.063     1.638    -0.448     0.032     0.924     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.483     0.000     0.516     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  70
     0.057    -1.299     2.323     0.051    -0.056     0.707    -0.032     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.093     0.000     0.906     0.000     0.000     0.000     0.000     0.000     3.000     3.000    11.000  70
    -0.406     0.836     0.113    -1.235     1.146     0.899     1.554     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.000     0.000     0.990     0.000     0.000     0.000     0.000     3.000     4.000    12.000  70
    -0.652     0.434     0.455    -1.729    -0.245     2.583     1.134     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.000     0.026     0.960     0.000     0.000     0.000     0.000     3.000     4.000    12.000  70
     0.125    -0.188     0.269    -1.806    -0.588     2.551     0.282     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.000     0.864     0.088     0.000     0.000     0.000     0.000     3.000     3.000    11.000  70
     0.929    -0.086     0.328    -1.590    -0.237     1.623     0.915     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.221     0.000     0.097     0.682     0.000     0.000     0.000     0.000     3.000     4.000    12.000  70
     0.520    -0.698     0.181     0.628     1.973     0.233     2.528     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.035     0.000     0.000     0.000     0.964     4.000     4.000    16.000  53
     2.332     0.396    -0.366     0.237     0.915     1.238     1.783     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.035     0.000     0.034     0.000     0.931     4.000     4.000    16.000  53
     1.569    -0.011    -0.826    -0.437     0.689     1.085     0.708     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.000     0.000     0.024     0.038     0.895     0.000     0.032     4.000     2.000    14.000  53
    -0.052    -0.221     0.318     0.319    -0.068     0.374     0.772     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.033     0.000     0.001     0.002     0.312     0.614     0.032     0.007     4.000     2.000    14.000  53
