    -0.674     0.489     0.396    -0.702    -0.644     0.084     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.895     0.034     0.060     0.011     1.000     1.000     1.000  394  59
     1.097     1.026    -0.787     1.161     0.316     2.340     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  395  59
     0.359    -0.417     0.084    -0.427    -0.664     1.725     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.074     0.926     0.000     0.000     1.000     2.000     2.000  396  59
    -1.332     0.886    -0.053    -0.402    -1.246    -0.425     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.311     0.012     0.045     0.631     1.000     4.000     4.000  397  59
     1.245     0.001    -0.200     0.677    -0.004     0.307     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.665     0.096     0.239     0.000     1.000     1.000     1.000  398  59
     0.426    -0.010     0.748    -0.371     1.123     0.994     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.713     0.278     0.009     0.000     1.000     1.000     1.000  399  59
     1.097     0.613     0.162     0.957     1.258    -0.417     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.484     0.047     0.372     0.097     1.000     1.000     1.000  584  80
    -0.164     1.895    -0.846     1.482     0.470    -0.415     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.390     0.073     0.367     0.170     1.000     1.000     1.000  585  80
    -1.439     0.865    -0.132    -1.308    -0.568     0.977     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.815     0.181     0.004     0.000     1.000     1.000     1.000  586  80
    -1.439     0.430    -0.816     0.988     0.720    -0.533     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.225     0.020     0.086     0.669     1.000     4.000     4.000  587  80
    -0.178     1.133    -0.865     1.293    -0.324    -0.291     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.415     0.052     0.376     0.157     1.000     1.000     1.000  588  80
     0.104     0.125    -1.530    -0.835     1.399     1.186     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.512     0.487     0.001     0.000     1.000     1.000     1.000  589  80
    -1.923     0.527    -2.332     0.606     1.764    -0.343     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.305     0.053     0.147     0.495     1.000     4.000     4.000  590  80
    -0.849    -0.498     0.025     1.125     1.194     1.367     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.232     0.765     0.002     0.000     1.000     2.000     2.000  591  80
    -2.459     0.559    -1.628    -0.646     0.521    -0.855     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.119     0.013     0.030     0.838     1.000     4.000     4.000  592  80
    -0.339    -1.715    -0.464     1.110    -0.612     3.297     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  224  40
     0.225    -2.917    -0.611     0.423     0.656     0.501     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.443     0.480     0.076     0.000     1.000     2.000     2.000  225  40
    -1.641    -1.597    -1.090     1.242    -0.721     1.760     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.013     0.987     0.000     0.000     1.000     2.000     2.000  226  40
    -0.674    -2.595     0.387     0.973     2.475     1.415     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.062     0.938     0.001     0.000     1.000     2.000     2.000  227  40
     0.319     0.420    -0.591     1.151     0.989     3.361     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  228  40
    -0.513    -1.088    -1.325     0.932     0.035     3.278     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  229  40
     0.024    -2.043    -1.990    -0.214     1.194     6.039     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  230  40
    -0.178    -1.688    -0.855     0.514     0.765     0.154     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.741     0.140     0.117     0.002     1.000     1.000     1.000  231  40
    -0.218    -0.970    -0.748     1.278     1.450     1.181     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.293     0.700     0.007     0.000     1.000     2.000     2.000  232  40
     0.104    -2.155     0.641     0.463     0.681     6.043     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  233  40
     0.869    -1.120    -0.298     2.342    -0.747    -0.538     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.014     0.008     0.941     0.038     1.000     3.000     3.000  300  49
    -0.138    -1.624    -1.207     1.426     0.169    -0.473     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.124     0.045     0.433     0.398     1.000     3.000     3.000  301  49
    -0.554    -1.705     1.707    -1.059    -0.664    -0.993     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.012     0.004     0.058     0.926     1.000     4.000     4.000  302  49
    -1.815    -1.131    -1.237    -0.326     2.667    -0.796     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.188     0.018     0.009     0.784     1.000     4.000     4.000  303  49
    -0.795    -1.308    -1.217    -0.733    -0.177    -0.156     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.686     0.056     0.081     0.177     1.000     1.000     1.000  304  49
     0.883    -1.082    -0.669     0.336     0.137    -0.638     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.279     0.042     0.245     0.433     1.000     4.000     4.000  305  49
     1.272    -1.919    -0.757     0.163    -0.849    -0.147     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.387     0.094     0.504     0.016     1.000     3.000     3.000  306  49
    -0.809    -0.573    -0.885     1.161     0.733     0.091     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.707     0.091     0.195     0.008     1.000     1.000     1.000  307  49
     1.393    -2.348     2.548     1.202     0.297    -0.610     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.001     0.002     0.973     0.024     1.000     3.000     3.000  308  49
     0.547    -2.048     0.172     2.378     0.278    -0.257     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.021     0.017     0.952     0.010     1.000     3.000     3.000  309  49
    -0.057     0.371     1.413     0.367     0.105    -0.840     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.040     0.006     0.108     0.845     1.000     4.000     4.000 1453 118
    -0.352     0.119    -0.640     0.820    -1.464     0.469     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.751     0.120     0.129     0.000     1.000     1.000     1.000 1454 118
    -0.111     0.720     0.455    -0.794     0.566    -0.856     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.190     0.011     0.028     0.770     1.000     4.000     4.000 1455 118
    -0.151     1.787     1.589     0.265    -0.126    -0.198     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.344     0.041     0.457     0.158     1.000     3.000     3.000 1456 118
    -0.809    -0.122     2.352    -0.244    -0.318    -1.043     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.004     0.001     0.082     0.913     1.000     4.000     4.000 1457 118
    -1.117    -0.181     1.052    -1.013     2.129     0.065     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.927     0.031     0.027     0.015     1.000     1.000     1.000 1458 118
     0.037     0.146     0.181    -1.466    -1.202     0.340     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.911     0.044     0.045     0.000     1.000     1.000     1.000 1459 118
    -1.345     0.226     1.541    -0.860     1.046     0.367     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.857     0.063     0.080     0.000     1.000     1.000     1.000 1460 118
    -0.299     0.414     0.807    -1.374     0.355    -0.762     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.121     0.006     0.025     0.849     1.000     4.000     4.000 1461 118
    -0.285     0.709    -0.288    -0.789     0.035    -0.495     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.422     0.016     0.033     0.529     1.000     4.000     4.000 1462 118
    -0.433     0.146     2.157     0.066    -0.766    -0.814     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.006     0.001     0.094     0.898     1.000     4.000     4.000 1482 120
     0.131     0.366     0.700    -1.303    -0.292    -0.434     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.367     0.013     0.077     0.542     1.000     4.000     4.000 1483 120
    -0.312     0.210     0.612    -0.972    -0.042     0.145     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.905     0.036     0.055     0.004     1.000     1.000     1.000 1484 120
    -0.044     0.613     0.191    -0.789    -0.266    -0.741     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.195     0.010     0.034     0.761     1.000     4.000     4.000 1485 120
    -0.258     1.272     0.132    -1.008     0.035     0.654     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.899     0.092     0.009     0.000     1.000     1.000     1.000 1486 120
    -0.554    -0.170     0.387    -0.952    -0.491    -1.128     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.109     0.012     0.034     0.845     1.000     4.000     4.000 1487 120
     0.144    -0.052    -0.181     0.183    -0.215    -0.074     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.788     0.045     0.130     0.036     1.000     1.000     1.000 1488 120
     0.359     0.103     0.455     0.112     0.585    -0.175     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.735     0.039     0.145     0.080     1.000     1.000     1.000 1489 120
     0.466    -0.052     0.807     0.122    -1.054    -0.677     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.104     0.010     0.160     0.726     1.000     4.000     4.000 1490 120
     0.171     1.133     0.572    -1.079    -0.772    -0.605     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.268     0.013     0.067     0.652     1.000     4.000     4.000 1491 120
    -0.634    -0.852     1.736     0.148    -0.395    -0.001     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.275     0.036     0.593     0.096     1.000     3.000     3.000   16   4
    -1.077    -0.052    -0.611     0.021     0.777     0.733     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.848     0.143     0.009     0.000     1.000     1.000     1.000   17   4
     1.970    -1.018    -0.533    -0.015     2.046    -0.660     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.542     0.079     0.310     0.069     1.000     1.000     1.000   18   4
     0.601     1.101    -0.112    -0.957     2.404     0.973     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.810     0.189     0.001     0.000     1.000     1.000     1.000   19   4
    -0.567    -0.278    -0.405    -0.626     3.435    -0.829     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.392     0.016     0.004     0.589     1.000     4.000     4.000   20   4
    -0.983     0.564     0.592    -2.026     2.923     0.423     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.967     0.029     0.003     0.000     1.000     1.000     1.000   21   4
     1.446     1.798     0.416    -0.280     1.469    -0.073     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.832     0.063     0.103     0.002     1.000     1.000     1.000   22   4
     1.232     0.221     0.044    -0.341     1.578     0.186     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.899     0.054     0.047     0.000     1.000     1.000     1.000   23   4
     0.721     0.929     0.465     0.092     0.963     0.143     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.857     0.058     0.084     0.001     1.000     1.000     1.000   24   4
     0.789     1.294     0.211    -0.570     4.575    -0.277     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.966     0.021     0.003     0.010     1.000     1.000     1.000   25   4
    -0.057     0.194     0.123    -1.262     1.898    -0.899     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.303     0.014     0.014     0.668     1.000     4.000     4.000  166  33
     1.352    -0.707     1.844    -0.713     0.457    -0.119     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.192     0.026     0.756     0.027     1.000     3.000     3.000  167  33
     0.574     0.967     0.162    -1.028     3.224    -0.145     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.962     0.023     0.007     0.008     1.000     1.000     1.000  168  33
     1.956    -0.117     1.042    -1.878     1.719     0.221     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.747     0.054     0.198     0.000     1.000     1.000     1.000  169  33
    -1.507     1.272     1.071    -0.331     2.487     0.220     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.937     0.045     0.017     0.001     1.000     1.000     1.000  170  33
     0.614     0.634     0.211    -1.212     3.077     0.149     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.968     0.027     0.006     0.000     1.000     1.000     1.000  171  33
     0.735     0.945    -0.034    -0.886     1.482    -0.401     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.814     0.030     0.043     0.114     1.000     1.000     1.000  172  33
     0.883    -0.069    -0.288    -0.657     0.854     0.077     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.902     0.045     0.051     0.002     1.000     1.000     1.000  173  33
    -0.540    -2.134     0.367    -1.303    -0.215    -0.817     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.076     0.013     0.033     0.879     1.000     4.000     4.000  174  33
    -0.580    -1.050    -1.012    -0.382    -0.062    -0.170     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.700     0.050     0.082     0.169     1.000     1.000     1.000  175  33
    -0.044     1.213     1.638    -1.288     0.291    -0.253     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.422     0.024     0.216     0.339     1.000     1.000     1.000  371  57
    -0.084     1.224    -0.200    -0.743     0.214     0.632     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.895     0.095     0.009     0.000     1.000     1.000     1.000  372  57
     1.232     1.079     1.717    -0.692     0.118     2.495     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  373  57
     3.419     1.213     3.389     1.329    -0.484    -0.505     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     0.000     1.000     0.000     1.000     3.000     3.000  374  57
    -0.379     0.495     1.521    -0.860    -0.388    -0.706     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.039     0.003     0.044     0.914     1.000     4.000     4.000  375  57
     0.077     0.312     0.113    -0.315    -1.400    -0.582     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.202     0.010     0.069     0.719     1.000     4.000     4.000  376  57
     0.037    -0.862     2.939     0.494    -1.893     0.687     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.013     0.024     0.963     0.000     1.000     3.000     3.000  377  57
    -0.674     0.623     1.042    -0.774    -0.632    -0.274     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.400     0.016     0.106     0.478     1.000     4.000     4.000  378  57
     0.238     0.259     3.672    -0.244     0.675     0.845     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.008     0.035     0.957     0.000     1.000     3.000     3.000  379  57
    -0.594     1.525     3.193    -0.896     0.476     0.239     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.040     0.018     0.939     0.003     1.000     3.000     3.000  380  57
    -0.138    -0.921     1.325     0.428     0.175    -0.616     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.048     0.007     0.130     0.816     1.000     4.000     4.000  533  75
     0.319    -1.554     0.103    -0.453     1.379    -0.652     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.301     0.030     0.053     0.617     1.000     4.000     4.000  534  75
    -0.084    -0.948     0.064    -0.341     0.867    -1.005     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.162     0.021     0.037     0.780     1.000     4.000     4.000  535  75
     0.319     0.184     0.220    -1.848     2.520     0.129     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.966     0.024     0.009     0.001     1.000     1.000     1.000  536  75
    -0.768     0.731    -0.836    -0.957     1.373     2.545     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  537  75
     0.654     0.495     0.064    -1.945     1.828     0.478     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.944     0.048     0.009     0.000     1.000     1.000     1.000  538  75
    -0.030    -0.508     0.201    -1.094    -0.606    -0.172     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.735     0.028     0.090     0.147     1.000     1.000     1.000  539  75
    -0.366    -2.128     1.521    -2.036    -0.824    -0.666     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.024     0.005     0.085     0.886     1.000     4.000     4.000  540  75
     2.426    -1.061    -2.273     1.176    -1.317     0.090     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.012     0.015     0.973     0.000     1.000     3.000     3.000  541  75
     1.191     0.736     0.191    -0.382     2.020     1.181     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.568     0.430     0.002     0.000     1.000     1.000     1.000  542  75
    -0.138    -0.659     0.876     1.879    -0.299     0.093     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.113     0.029     0.854     0.003     1.000     3.000     3.000  381  58
    -0.299     0.130     0.514     0.082    -0.683    -0.580     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.136     0.008     0.065     0.790     1.000     4.000     4.000  382  58
    -0.379     0.366     3.555     0.626     0.086     0.300     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.001     0.002     0.996     0.000     1.000     3.000     3.000  383  58
    -0.191     0.538     4.396     0.255     0.534     0.013     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     0.000     0.993     0.007     1.000     3.000     3.000  384  58
     0.493     0.403     1.717     0.845    -0.055    -0.221     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.102     0.016     0.776     0.106     1.000     3.000     3.000  385  58
    -0.500     0.430     3.007    -0.662    -0.369    -0.445     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.003     0.001     0.242     0.754     1.000     4.000     4.000  386  58
    -1.802     0.945     1.990    -0.158    -1.496    -0.748     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.008     0.001     0.068     0.923     1.000     4.000     4.000  387  58
     2.023     0.757    -0.386     0.214     1.111    -0.340     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.574     0.054     0.362     0.010     1.000     1.000     1.000  388  58
    -1.641    -0.487     0.758     1.629    -0.030    -0.766     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.025     0.006     0.212     0.758     1.000     4.000     4.000  389  58
    -1.345    -2.187    -0.347     1.354    -0.407    -0.810     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.039     0.022     0.199     0.740     1.000     4.000     4.000  390  58
     0.010     2.694    -1.481    -0.621    -1.240     0.916     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.496     0.497     0.008     0.000     1.000     2.000     2.000  440  65
    -0.366     1.015    -0.005     0.234    -1.061     0.278     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.858     0.065     0.077     0.000     1.000     1.000     1.000  441  65
     0.735    -0.707     1.218    -0.315    -2.053     0.477     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.552     0.097     0.350     0.000     1.000     1.000     1.000  442  65
     0.305     1.589     0.172    -0.285    -0.529     0.128     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.871     0.057     0.071     0.001     1.000     1.000     1.000  443  65
     0.587     0.082    -0.894    -0.219    -1.125     0.325     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.834     0.080     0.086     0.000     1.000     1.000     1.000  444  65
    -1.225     1.154     0.299     0.097    -0.696    -0.436     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.303     0.016     0.070     0.611     1.000     4.000     4.000  445  65
    -0.741     3.574     1.218    -0.351     0.886     1.790     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.011     0.989     0.000     0.000     1.000     2.000     2.000  446  65
     0.198     0.618     0.269     0.448     0.451     1.009     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.645     0.343     0.012     0.000     1.000     1.000     1.000  447  65
    -1.225     3.633     0.465    -0.789     0.611     0.165     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.804     0.176     0.020     0.000     1.000     1.000     1.000  448  65
    -0.352    -0.492    -1.207    -0.662    -1.515     0.100     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.840     0.057     0.092     0.011     1.000     1.000     1.000  449  65
     2.560    -0.090     0.973     0.810    -0.055    -0.561     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.025     0.007     0.964     0.004     1.000     3.000     3.000  450  66
     0.346    -0.213     0.250     0.214    -1.323    -0.794     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.105     0.011     0.114     0.770     1.000     4.000     4.000  451  66
     0.359    -0.980     0.807     0.718    -0.363    -0.447     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.150     0.020     0.370     0.460     1.000     4.000     4.000  452  66
     1.728    -1.372     0.768     1.273     1.175    -0.069     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.123     0.039     0.837     0.001     1.000     3.000     3.000  453  66
     0.628    -1.136    -0.102     0.927     0.874     0.156     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.653     0.106     0.241     0.001     1.000     1.000     1.000  454  66
     2.359    -2.187     0.162     2.118    -1.547     1.119     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.020     0.434     0.546     0.000     1.000     3.000     3.000  455  66
     0.010    -1.308    -0.523     2.658    -1.714    -0.205     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.012     0.007     0.971     0.010     1.000     3.000     3.000  456  66
     1.191    -0.734     0.504     1.090    -0.337     0.341     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.351     0.090     0.559     0.000     1.000     3.000     3.000  457  66
     1.742    -0.707     0.260     2.286    -1.234    -0.755     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.004     0.003     0.986     0.008     1.000     3.000     3.000  458  66
    -1.372     0.355    -1.638    -1.074    -0.305     0.152     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.888     0.057     0.049     0.005     1.000     1.000     1.000  459  66
    -1.721    -0.353     0.582     0.000    -1.535    -0.749     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.036     0.003     0.031     0.930     1.000     4.000     4.000  460  67
    -0.835     0.779     0.123     0.499    -0.356    -0.082     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.756     0.043     0.138     0.063     1.000     1.000     1.000  461  67
    -0.339    -0.616     0.142    -0.193    -1.003    -0.234     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.537     0.028     0.124     0.311     1.000     1.000     1.000  462  67
    -1.641    -0.176    -1.432    -0.397    -0.324    -0.532     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.147     0.011     0.032     0.810     1.000     4.000     4.000  463  67
    -0.151    -0.213    -1.667     0.051    -1.227    -0.506     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.151     0.017     0.106     0.726     1.000     4.000     4.000  464  67
    -0.178     0.371    -0.689    -0.310    -0.772    -0.316     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.577     0.027     0.079     0.317     1.000     1.000     1.000  465  67
    -0.983    -0.616    -1.090     0.061    -1.349     0.019     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.759     0.060     0.141     0.040     1.000     1.000     1.000  466  67
    -0.970    -0.991    -0.327    -0.020    -0.977    -0.291     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.398     0.026     0.096     0.479     1.000     4.000     4.000  467  67
    -1.292    -0.428    -1.462    -0.585    -0.843     1.141     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.507     0.488     0.005     0.000     1.000     1.000     1.000  468  67
     0.024    -0.471    -0.699     0.138     0.150    -1.025     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.159     0.027     0.067     0.747     1.000     4.000     4.000  469  67
     0.292     0.178     0.719    -0.209     0.092     0.081     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.817     0.046     0.130     0.007     1.000     1.000     1.000  703  96
     0.037    -0.342     2.020    -0.397     1.661    -0.741     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.029     0.004     0.065     0.902     1.000     4.000     4.000  717  96
    -1.493     0.157     0.123    -0.331    -1.016    -0.292     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.432     0.016     0.069     0.483     1.000     4.000     4.000  718  96
     0.292     0.446     1.091     0.229     0.438    -0.050     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.643     0.045     0.276     0.035     1.000     1.000     1.000  724  96
     0.789     0.597     1.189    -0.280     0.297    -0.005     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.657     0.045     0.285     0.012     1.000     1.000     1.000  725  96
     0.104     1.669     0.876    -0.646     0.348     0.295     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.881     0.069     0.050     0.000     1.000     1.000     1.000  727  96
     0.641     1.224    -0.220    -0.081     0.227    -0.219     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.808     0.045     0.105     0.041     1.000     1.000     1.000  745  96
     0.869     0.103    -0.181    -0.524     0.150    -0.576     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.473     0.027     0.114     0.386     1.000     1.000     1.000  772  96
    -0.325     0.575    -0.229     0.107     1.399    -0.531     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.445     0.021     0.032     0.502     1.000     4.000     4.000  794  96
     0.265    -0.165     1.247     0.443     0.765    -0.586     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.113     0.012     0.174     0.702     1.000     4.000     4.000  806  96
    -1.171    -1.168    -0.093    -0.438    -0.875    -0.935     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.056     0.007     0.022     0.915     1.000     4.000     4.000  931  99
    -1.292     0.720    -0.757     0.260    -0.580     0.053     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.851     0.052     0.083     0.014     1.000     1.000     1.000  932  99
    -0.983     1.632    -0.366    -1.140    -0.106    -0.097     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.907     0.033     0.028     0.032     1.000     1.000     1.000  933  99
    -0.111     1.305     0.827    -1.436     0.207    -0.124     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.836     0.030     0.075     0.059     1.000     1.000     1.000  934  99
    -0.755     0.017     1.638    -1.746     0.425    -0.049     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.599     0.027     0.217     0.157     1.000     1.000     1.000  935  99
    -0.084     1.219     1.619    -1.074    -0.965    -0.346     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.208     0.013     0.216     0.563     1.000     4.000     4.000  936  99
     1.111    -0.498     2.127    -0.433    -1.061     0.340     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.128     0.035     0.837     0.000     1.000     3.000     3.000  937  99
    -0.419     1.841    -0.533    -1.532     0.605     4.127     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.000     1.000     0.000     0.000     1.000     2.000     2.000  938  99
    -0.124     1.525     0.572    -0.326    -0.452     0.021     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.851     0.048     0.091     0.010     1.000     1.000     1.000  939  99
    -0.393     1.278     0.054    -1.288    -0.145     0.782     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.876     0.118     0.006     0.000     1.000     1.000     1.000  940  99
     0.936    -0.626    -1.442    -1.522    -1.266     0.333     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.785     0.093     0.123     0.000     1.000     1.000     1.000   26   5
    -0.285    -1.351    -0.220    -0.453     0.227    -0.566     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.218     0.017     0.041     0.724     1.000     4.000     4.000   27   5
     0.171    -3.223    -0.278     0.000     1.418     1.549     0.239    -0.684    -0.445     0.239    -0.684    -0.445     0.020     0.980     0.000     0.000     1.000     2.000     2.000   28   5
